"Distance","Diameter","RAS_R","RAS_A","RAS_S"
9.62212,1.51878,24.5675,17.1377,-7.25117
9.63563,1.51596,24.5663,17.1509,-7.24876
9.65133,1.51249,24.5651,17.1664,-7.24637
9.6609,1.51029,24.5642,17.1758,-7.2451
9.69839,1.50183,24.566,17.2122,-7.23615
9.70313,1.50104,24.5662,17.2168,-7.23482
9.74537,1.49005,24.5611,17.2581,-7.22787
9.84656,1.47108,24.5516,17.3572,-7.2096
9.86147,1.4694,24.5499,17.3717,-7.20647
9.90556,1.46552,24.5497,17.4146,-7.19647
9.91857,1.46416,24.5504,17.4271,-7.19298
9.93809,1.46094,24.5493,17.4463,-7.18953
9.99108,1.45119,24.5409,17.498,-7.18179
10.0107,1.44889,24.5374,17.517,-7.17836
10.0437,1.44462,24.5298,17.5488,-7.17373
10.0864,1.4425,24.5207,17.5902,-7.16838
10.087,1.4424,24.5205,17.5908,-7.16833
10.1264,1.43701,24.5098,17.6285,-7.16557
10.1348,1.43602,24.5076,17.6367,-7.16517
10.1514,1.43377,24.5031,17.6526,-7.16406
10.1702,1.43166,24.4988,17.6708,-7.1621
10.171,1.43157,24.4986,17.6716,-7.162
10.1927,1.429,24.4924,17.6922,-7.15967
10.2189,1.42565,24.4841,17.717,-7.15781
10.2189,1.42565,24.4841,17.717,-7.15781
10.2196,1.42558,24.484,17.7177,-7.1577
10.2416,1.42249,24.4787,17.7389,-7.1554
10.2704,1.41921,24.4746,17.7671,-7.15136
10.3057,1.41319,24.4657,17.8012,-7.14864
10.3579,1.40566,24.4503,17.8508,-7.14331
10.39,1.40265,24.4472,17.8818,-7.13562
10.4298,1.39869,24.436,17.9198,-7.13176
10.4576,1.39551,24.4258,17.9457,-7.1322
10.4771,1.39348,24.4201,17.9642,-7.13097
10.481,1.393,24.4191,17.968,-7.13074
10.5054,1.38914,24.4134,17.9917,-7.12933
10.5268,1.38546,24.4071,18.0122,-7.12799
10.5386,1.38332,24.4037,18.0234,-7.12759
10.5546,1.38003,24.3987,18.0386,-7.12675
10.5881,1.37412,24.3901,18.0709,-7.12478
10.5918,1.37325,24.3889,18.0744,-7.12456
10.607,1.37022,24.3857,18.0892,-7.12302
10.6253,1.36632,24.3801,18.1067,-7.12241
10.6643,1.3608,24.3742,18.145,-7.11851
10.6712,1.35979,24.3728,18.1517,-7.11822
10.6749,1.35919,24.3716,18.1552,-7.11838
10.6939,1.35648,24.3682,18.1739,-7.11798
10.724,1.35099,24.3589,18.2025,-7.11867
10.735,1.34832,24.3555,18.213,-7.11891
10.7887,1.3365,24.3406,18.2645,-7.12138
10.7986,1.33389,24.3383,18.2741,-7.12147
10.842,1.32251,24.3271,18.3161,-7.12085
10.8924,1.31323,24.3202,18.366,-7.11794
10.8979,1.31188,24.3205,18.3713,-7.11696
10.9376,1.30028,24.316,18.4107,-7.11508
10.9583,1.29419,24.3131,18.4312,-7.11371
10.9946,1.28284,24.3068,18.467,-7.1141
