"Distance","Diameter","RAS_R","RAS_A","RAS_S"
13.8592,0.72546,2.96245,18.1063,-30.6574
13.873,0.726616,2.95022,18.1117,-30.6608
13.8845,0.727201,2.9401,18.1158,-30.6643
13.9069,0.728486,2.92029,18.1243,-30.6703
13.9069,0.728491,2.92023,18.1244,-30.6704
13.9239,0.729694,2.90518,18.1311,-30.6742
13.934,0.730552,2.89633,18.1352,-30.6768
13.9469,0.73138,2.88489,18.14,-30.6803
13.9549,0.731473,2.87769,18.1431,-30.682
13.986,0.729165,2.84815,18.1523,-30.6849
13.9944,0.728712,2.84019,18.1547,-30.6861
13.9986,0.728372,2.83619,18.156,-30.6866
14.0262,0.725136,2.81145,18.1679,-30.6897
14.0585,0.72236,2.7816,18.1792,-30.6942
14.0984,0.720086,2.7449,18.1946,-30.6977
14.1252,0.717656,2.71983,18.2039,-30.699
14.1498,0.71621,2.69678,18.2123,-30.7006
14.1542,0.715965,2.6926,18.2138,-30.7012
14.192,0.715174,2.65754,18.2276,-30.703
14.2128,0.714956,2.63834,18.2357,-30.7044
14.2526,0.713782,2.60267,18.2531,-30.7068
14.311,0.712729,2.5481,18.2737,-30.7078
14.3256,0.713502,2.53426,18.2782,-30.7088
14.3309,0.713708,2.52923,18.28,-30.7089
14.3593,0.714679,2.50329,18.2916,-30.7101
14.3601,0.714657,2.50256,18.292,-30.7101
14.3985,0.713843,2.4671,18.3066,-30.7109
14.4149,0.713955,2.45198,18.313,-30.7109
14.4393,0.715213,2.42964,18.3227,-30.7125
14.5002,0.724008,2.37252,18.3438,-30.7118
14.508,0.725545,2.36526,18.3464,-30.7122
14.5474,0.732623,2.32802,18.3593,-30.7116
14.5784,0.740199,2.29905,18.3701,-30.709
14.5854,0.742017,2.29243,18.3725,-30.7087
14.6015,0.746249,2.27833,18.3802,-30.7091
14.6149,0.749441,2.26555,18.384,-30.7094
14.6398,0.754367,2.24186,18.3917,-30.7082
14.6467,0.755653,2.2352,18.3936,-30.7081
14.657,0.75746,2.22539,18.3965,-30.7073
14.71,0.769368,2.17445,18.4109,-30.7056
14.7302,0.774918,2.15505,18.4164,-30.7034
14.7447,0.778902,2.1412,18.4203,-30.7023
14.7655,0.784494,2.12147,18.4264,-30.6998
14.7879,0.791432,2.1003,18.4335,-30.6983
14.7915,0.792587,2.09709,18.4353,-30.6984
14.8046,0.795962,2.08426,18.4374,-30.6971
14.8389,0.807653,2.05298,18.4513,-30.6948
14.8956,0.8289,2.00068,18.4725,-30.6896
14.9036,0.83214,1.99309,18.4748,-30.6882
14.9242,0.841109,1.9749,18.4838,-30.6849
14.9242,0.841133,1.97484,18.4838,-30.6849
14.9318,0.844165,1.9677,18.486,-30.6837
14.9319,0.844195,1.96763,18.486,-30.6837
14.9506,0.851789,1.95001,18.4914,-30.6801
14.9804,0.864421,1.9215,18.4983,-30.6752
15.0051,0.874575,1.89849,18.5063,-30.6711
15.0309,0.884655,1.87412,18.5143,-30.6686
15.0353,0.886365,1.86996,18.5156,-30.6679
15.0909,0.909425,1.81885,18.5353,-30.6581
15.1438,0.932643,1.77341,18.5616,-30.6515
15.1591,0.937798,1.75952,18.5675,-30.6487
15.165,0.939993,1.75419,18.5697,-30.6477
15.2003,0.953577,1.72156,18.5818,-30.642
15.2142,0.959479,1.70884,18.5871,-30.6404
15.2259,0.964138,1.69833,18.5919,-30.6381
15.2765,0.983803,1.65241,18.6111,-30.6294
15.2884,0.988779,1.6417,18.6158,-30.6267
15.3055,0.995488,1.62604,18.6216,-30.6234
15.3391,1.0098,1.59588,18.6348,-30.6167
15.3458,1.01254,1.58962,18.6368,-30.6152
15.3653,1.0198,1.57221,18.645,-30.612
15.3813,1.02586,1.5577,18.6508,-30.609
15.4621,1.06378,1.48375,18.6767,-30.5888
15.4662,1.06572,1.48003,18.6781,-30.588
15.5168,1.09265,1.43489,18.6958,-30.5734
15.5227,1.09582,1.42971,18.6977,-30.5714
15.567,1.11751,1.38948,18.7094,-30.5571
15.6031,1.13776,1.35757,18.7233,-30.5477
15.6057,1.13921,1.35518,18.7242,-30.547
15.6339,1.15355,1.33024,18.7343,-30.5385
15.6428,1.15815,1.32236,18.7376,-30.536
15.6684,1.17182,1.2994,18.7467,-30.5294
15.6891,1.18291,1.28013,18.7525,-30.5243
15.6992,1.18777,1.27103,18.7554,-30.5212
15.7391,1.20552,1.23368,18.7637,-30.5099
15.7645,1.21727,1.20985,18.7667,-30.5014
15.7728,1.22052,1.20199,18.7684,-30.4993
15.7855,1.22564,1.19009,18.7711,-30.4958
