"Distance","Diameter","RAS_R","RAS_A","RAS_S"
9.48105,1.78393,2.7674,-6.93295,-34.3912
9.48606,1.78472,2.76672,-6.92897,-34.3941
9.50318,1.78739,2.76491,-6.91495,-34.4038
9.50381,1.78747,2.76484,-6.91442,-34.4041
9.50669,1.78776,2.76446,-6.91214,-34.4058
9.54852,1.78895,2.75768,-6.87875,-34.4301
9.55548,1.78905,2.75629,-6.8732,-34.4341
9.62305,1.79209,2.74329,-6.82016,-34.4739
9.66594,1.79644,2.73601,-6.78702,-34.5001
9.74217,1.81088,2.72963,-6.72458,-34.5434
9.7656,1.81708,2.72935,-6.70461,-34.5556
9.76576,1.81711,2.72934,-6.70448,-34.5557
9.80606,1.82484,2.72561,-6.67063,-34.5773
9.80609,1.82485,2.72561,-6.67061,-34.5773
9.80948,1.82567,2.72534,-6.66769,-34.579
9.83009,1.83029,2.72439,-6.6498,-34.5892
9.83687,1.83191,2.72412,-6.64378,-34.5923
9.84774,1.83426,2.72329,-6.6344,-34.5977
9.85489,1.83566,2.7225,-6.6284,-34.6015
9.85501,1.83568,2.72249,-6.62829,-34.6016
9.86522,1.83758,2.7215,-6.61979,-34.6071
9.86531,1.8376,2.72149,-6.61971,-34.6072
9.88781,1.84213,2.71948,-6.60102,-34.6195
9.90737,1.8458,2.71696,-6.58518,-34.6307
9.90881,1.84605,2.71682,-6.58401,-34.6316
9.95318,1.85321,2.71273,-6.54882,-34.6583
9.96069,1.85443,2.71186,-6.54279,-34.6627
9.96281,1.85469,2.71155,-6.54114,-34.664
9.96477,1.85493,2.7113,-6.53959,-34.6651
9.97249,1.85563,2.71044,-6.53351,-34.6698
9.98854,1.85714,2.70915,-6.52059,-34.6792
10.0108,1.85964,2.70752,-6.50235,-34.6919
10.0301,1.8616,2.70542,-6.48671,-34.703
10.0483,1.86406,2.7038,-6.47195,-34.7136
10.0803,1.86832,2.70078,-6.44644,-34.7325
10.0988,1.87209,2.69939,-6.43096,-34.7426
10.1288,1.87653,2.69762,-6.40463,-34.7568
10.1293,1.87657,2.69755,-6.40414,-34.7572
10.1789,1.8801,2.69335,-6.36367,-34.7854
10.1895,1.88129,2.69271,-6.35503,-34.7916
10.2152,1.88237,2.69037,-6.33355,-34.8056
10.2307,1.88317,2.68932,-6.32058,-34.8138
10.2568,1.88369,2.6865,-6.29887,-34.828
10.2976,1.88545,2.68301,-6.26497,-34.8506
10.3055,1.88564,2.6824,-6.25862,-34.8552
10.3102,1.88561,2.68188,-6.25487,-34.8579
10.3191,1.88548,2.68106,-6.24764,-34.8631
10.3439,1.88497,2.67855,-6.22862,-34.8788
10.3657,1.88371,2.67539,-6.21182,-34.8923
10.3849,1.88369,2.67407,-6.19412,-34.8997
10.4222,1.88165,2.66914,-6.16428,-34.9216
10.4541,1.88039,2.6655,-6.13928,-34.9411
10.4977,1.88183,2.66296,-6.10257,-34.9643
10.5089,1.88208,2.66195,-6.09296,-34.9701
10.5128,1.88202,2.6617,-6.08961,-34.9721
10.565,1.88073,2.65635,-6.046,-35.0002
10.6328,1.88125,2.64624,-5.98912,-35.0358
10.644,1.88146,2.64417,-5.97988,-35.0417
10.6871,1.88189,2.63691,-5.94541,-35.0665
10.7295,1.88435,2.63155,-5.91,-35.0892
10.7501,1.88493,2.62805,-5.89284,-35.1001
10.7563,1.885,2.62714,-5.88779,-35.1035
10.7593,1.88504,2.62671,-5.8852,-35.1051
10.7827,1.8849,2.6239,-5.86602,-35.1181
10.7944,1.8849,2.62217,-5.85639,-35.1246
10.8341,1.88493,2.61677,-5.82155,-35.1427
10.8374,1.88502,2.61621,-5.8186,-35.1442
10.8646,1.88464,2.61144,-5.79426,-35.1554
10.9321,1.8857,2.59949,-5.73917,-35.1924
10.9747,1.88732,2.59204,-5.70499,-35.2169
10.9766,1.88738,2.59168,-5.70352,-35.218
11.0222,1.88869,2.58358,-5.66847,-35.246
11.0338,1.88898,2.58109,-5.66027,-35.2538
11.0383,1.88903,2.58001,-5.65716,-35.2568
11.1074,1.89342,2.56662,-5.6025,-35.297
11.1741,1.89907,2.55316,-5.55077,-35.3368
11.1977,1.90339,2.54791,-5.53239,-35.3507
11.2211,1.90704,2.54367,-5.51392,-35.3644
11.265,1.91495,2.53451,-5.47967,-35.3903
11.2798,1.91743,2.53112,-5.46841,-35.3993
11.2847,1.91816,2.53016,-5.4647,-35.4023
11.3084,1.92112,2.52491,-5.44661,-35.4167
11.338,1.92485,2.51953,-5.42368,-35.4347
11.3807,1.93088,2.51129,-5.39144,-35.4614
11.4023,1.93423,2.50784,-5.37447,-35.4743
11.4179,1.93651,2.50496,-5.36222,-35.4836
11.4547,1.94266,2.49759,-5.33391,-35.5059
11.4982,1.9514,2.48784,-5.30065,-35.5322
11.5072,1.95388,2.48562,-5.29377,-35.5376
11.5704,1.97118,2.47006,-5.247,-35.5772
11.6059,1.98208,2.46252,-5.21939,-35.5981
11.6174,1.98551,2.45974,-5.21045,-35.6048
11.6242,1.98755,2.45829,-5.20519,-35.6088
11.6625,1.99957,2.44967,-5.17657,-35.6328
11.7058,2.01281,2.43941,-5.14161,-35.6561
11.7102,2.01416,2.43829,-5.138,-35.6584
11.7446,2.0238,2.43049,-5.11081,-35.6781
11.7905,2.03691,2.41902,-5.07381,-35.7026
11.796,2.03857,2.41785,-5.06934,-35.7056
11.8862,2.06624,2.39651,-4.99703,-35.7551
11.9272,2.08178,2.38468,-4.96642,-35.7797
11.9273,2.08182,2.38465,-4.96631,-35.7797
11.943,2.08637,2.38094,-4.95289,-35.7869
11.9864,2.10106,2.37039,-4.91629,-35.8077
