Distance,Diameter,Radius,FFR,Text File Input
77.4045,1.32924,0.66462,,77.4045 0.66462 0
77.4116,1.33009,0.665045,,77.4116 0.665045 0
77.4165,1.33058,0.66529,,77.4165 0.66529 0
77.4408,1.33268,0.66634,,77.4408 0.66634 0
77.4418,1.33275,0.666375,,77.4418 0.666375 0
77.4616,1.3343,0.66715,,77.4616 0.66715 0
77.4663,1.33462,0.66731,,77.4663 0.66731 0
77.4989,1.33656,0.66828,,77.4989 0.66828 0
77.5016,1.33664,0.66832,,77.5016 0.66832 0
77.5016,1.33664,0.66832,,77.5016 0.66832 0
77.5358,1.33113,0.665565,,77.5358 0.665565 0
77.5358,1.33113,0.665565,,77.5358 0.665565 0
77.5374,1.33086,0.66543,,77.5374 0.66543 0
77.5666,1.32581,0.662905,,77.5666 0.662905 0
77.5666,1.3258,0.6629,,77.5666 0.6629 0
77.5801,1.32228,0.66114,,77.5801 0.66114 0
77.634,1.30913,0.654565,,77.634 0.654565 0
77.6517,1.30582,0.65291,,77.6517 0.65291 0
77.683,1.29778,0.64889,,77.683 0.64889 0
77.722,1.28495,0.642475,,77.722 0.642475 0
77.7339,1.28104,0.64052,,77.7339 0.64052 0
77.7621,1.27312,0.63656,,77.7621 0.63656 0
77.772,1.27016,0.63508,,77.772 0.63508 0
77.7821,1.26658,0.63329,,77.7821 0.63329 0
77.8121,1.25584,0.62792,,77.8121 0.62792 0
77.8271,1.25047,0.625235,,77.8271 0.625235 0
77.8469,1.24329,0.621645,,77.8469 0.621645 0
77.8696,1.23519,0.617595,,77.8696 0.617595 0
77.8708,1.23478,0.61739,,77.8708 0.61739 0
77.9174,1.219,0.6095,,77.9174 0.6095 0
77.9216,1.21772,0.60886,,77.9216 0.60886 0
77.9422,1.21177,0.605885,,77.9422 0.605885 0
77.944,1.21118,0.60559,,77.944 0.60559 0
77.9874,1.19768,0.59884,,77.9874 0.59884 0
77.9898,1.197,0.5985,,77.9898 0.5985 0
78.0212,1.18694,0.59347,,78.0212 0.59347 0
78.0651,1.17283,0.586415,,78.0651 0.586415 0
78.094,1.16457,0.582285,,78.094 0.582285 0
78.1265,1.15659,0.578295,,78.1265 0.578295 0
78.1282,1.15617,0.578085,,78.1282 0.578085 0
78.1344,1.15452,0.57726,,78.1344 0.57726 0
78.137,1.15375,0.576875,,78.137 0.576875 0
78.1409,1.15266,0.57633,,78.1409 0.57633 0
78.1721,1.14385,0.571925,,78.1721 0.571925 0
78.1723,1.1438,0.5719,,78.1723 0.5719 0
78.2122,1.13256,0.56628,,78.2122 0.56628 0
78.2144,1.13203,0.566015,,78.2144 0.566015 0
78.254,1.12263,0.561315,,78.254 0.561315 0
78.2737,1.11835,0.559175,,78.2737 0.559175 0
78.3071,1.11219,0.556095,,78.3071 0.556095 0
78.3389,1.10874,0.55437,,78.3389 0.55437 0
78.3396,1.10865,0.554325,,78.3396 0.554325 0
78.3825,1.10341,0.551705,,78.3825 0.551705 0
78.3825,1.1034,0.5517,,78.3825 0.5517 0
78.3841,1.1032,0.5516,,78.3841 0.5516 0
78.398,1.1008,0.5504,,78.398 0.5504 0
78.4168,1.09795,0.548975,,78.4168 0.548975 0
78.445,1.09379,0.546895,,78.445 0.546895 0
78.4936,1.09025,0.545125,,78.4936 0.545125 0
78.5292,1.09039,0.545195,,78.5292 0.545195 0
78.5346,1.09047,0.545235,,78.5346 0.545235 0
78.5401,1.09044,0.54522,,78.5401 0.54522 0
78.5614,1.08963,0.544815,,78.5614 0.544815 0
78.5842,1.08783,0.543915,,78.5842 0.543915 0
78.6087,1.08595,0.542975,,78.6087 0.542975 0
78.6708,1.08697,0.543485,,78.6708 0.543485 0
78.684,1.08804,0.54402,,78.684 0.54402 0
78.6843,1.08806,0.54403,,78.6843 0.54403 0
78.69,1.08832,0.54416,,78.69 0.54416 0
78.6929,1.08844,0.54422,,78.6929 0.54422 0
78.7236,1.08976,0.54488,,78.7236 0.54488 0
78.7309,1.09004,0.54502,,78.7309 0.54502 0
78.7312,1.09005,0.545025,,78.7312 0.545025 0
78.7675,1.09159,0.545795,,78.7675 0.545795 0
78.7717,1.0918,0.5459,,78.7717 0.5459 0
78.7863,1.09196,0.54598,,78.7863 0.54598 0
78.7942,1.09165,0.545825,,78.7942 0.545825 0
78.8678,1.09427,0.547135,,78.8678 0.547135 0
78.8679,1.09429,0.547145,,78.8679 0.547145 0
78.8817,1.09591,0.547955,,78.8817 0.547955 0
78.8887,1.09645,0.548225,,78.8887 0.548225 0
78.9087,1.09765,0.548825,,78.9087 0.548825 0
78.9365,1.0996,0.5498,,78.9365 0.5498 0
78.9505,1.1002,0.5501,,78.9505 0.5501 0
78.9857,1.10218,0.55109,,78.9857 0.55109 0
78.9955,1.10286,0.55143,,78.9955 0.55143 0
79.0114,1.10339,0.551695,,79.0114 0.551695 0
79.0172,1.10374,0.55187,,79.0172 0.55187 0
79.0299,1.10465,0.552325,,79.0299 0.552325 0
79.0471,1.10569,0.552845,,79.0471 0.552845 0
79.0473,1.10571,0.552855,,79.0473 0.552855 0
79.0754,1.10773,0.553865,,79.0754 0.553865 0
79.0931,1.10903,0.554515,,79.0931 0.554515 0
79.1209,1.1109,0.55545,,79.1209 0.55545 0
79.1298,1.11136,0.55568,,79.1298 0.55568 0
79.1301,1.11137,0.555685,,79.1301 0.555685 0
79.1801,1.11505,0.557525,,79.1801 0.557525 0
79.1801,1.11506,0.55753,,79.1801 0.55753 0
79.1827,1.11531,0.557655,,79.1827 0.557655 0
79.2084,1.11719,0.558595,,79.2084 0.558595 0
79.2201,1.11791,0.558955,,79.2201 0.558955 0
79.26,1.12096,0.56048,,79.26 0.56048 0
79.26,1.12096,0.56048,,79.26 0.56048 0
79.2605,1.121,0.5605,,79.2605 0.5605 0
79.2999,1.12347,0.561735,,79.2999 0.561735 0
79.3126,1.12448,0.56224,,79.3126 0.56224 0
79.3386,1.12608,0.56304,,79.3386 0.56304 0
79.3389,1.1261,0.56305,,79.3389 0.56305 0
79.3644,1.12752,0.56376,,79.3644 0.56376 0
79.4218,1.13652,0.56826,,79.4218 0.56826 0
79.4697,1.14353,0.571765,,79.4697 0.571765 0
79.474,1.14424,0.57212,,79.474 0.57212 0
79.5135,1.14942,0.57471,,79.5135 0.57471 0
79.5329,1.15227,0.576135,,79.5329 0.576135 0
79.5353,1.1525,0.57625,,79.5353 0.57625 0
79.5839,1.15785,0.578925,,79.5839 0.578925 0
79.5871,1.15822,0.57911,,79.5871 0.57911 0
79.6292,1.16363,0.581815,,79.6292 0.581815 0
79.6297,1.16371,0.581855,,79.6297 0.581855 0
79.6387,1.16496,0.58248,,79.6387 0.58248 0
79.657,1.16674,0.58337,,79.657 0.58337 0
79.6681,1.16798,0.58399,,79.6681 0.58399 0
79.6887,1.17009,0.585045,,79.6887 0.585045 0
79.703,1.17115,0.585575,,79.703 0.585575 0
79.7476,1.17529,0.587645,,79.7476 0.587645 0
79.754,1.17589,0.587945,,79.754 0.587945 0
79.7975,1.17937,0.589685,,79.7975 0.589685 0
79.7982,1.17944,0.58972,,79.7982 0.58972 0
79.8016,1.17967,0.589835,,79.8016 0.589835 0
79.834,1.18217,0.591085,,79.834 0.591085 0
79.8653,1.18441,0.592205,,79.8653 0.592205 0
79.8833,1.18581,0.592905,,79.8833 0.592905 0
79.8865,1.18599,0.592995,,79.8865 0.592995 0
79.8964,1.1866,0.5933,,79.8964 0.5933 0
79.9401,1.18995,0.594975,,79.9401 0.594975 0
79.9535,1.19148,0.59574,,79.9535 0.59574 0
79.961,1.19236,0.59618,,79.961 0.59618 0
79.9709,1.19342,0.59671,,79.9709 0.59671 0
80.0056,1.19689,0.598445,,80.0056 0.598445 0
80.0144,1.19773,0.598865,,80.0144 0.598865 0
80.0525,1.20149,0.600745,,80.0525 0.600745 0
80.0599,1.20225,0.601125,,80.0599 0.601125 0
80.0814,1.20389,0.601945,,80.0814 0.601945 0
80.1219,1.20873,0.604365,,80.1219 0.604365 0
80.1306,1.20984,0.60492,,80.1306 0.60492 0
80.1656,1.21387,0.606935,,80.1656 0.606935 0
80.1793,1.21517,0.607585,,80.1793 0.607585 0
80.1955,1.21676,0.60838,,80.1955 0.60838 0
80.214,1.21812,0.60906,,80.214 0.60906 0
80.2669,1.2234,0.6117,,80.2669 0.6117 0
80.2678,1.22351,0.611755,,80.2678 0.611755 0
80.3163,1.22676,0.61338,,80.3163 0.61338 0
80.3193,1.22691,0.613455,,80.3193 0.613455 0
80.3291,1.22739,0.613695,,80.3291 0.613695 0
80.3335,1.22761,0.613805,,80.3335 0.613805 0
80.3494,1.22793,0.613965,,80.3494 0.613965 0
80.3748,1.22859,0.614295,,80.3748 0.614295 0
80.3892,1.22914,0.61457,,80.3892 0.61457 0
80.4169,1.23075,0.615375,,80.4169 0.615375 0
80.4443,1.23229,0.616145,,80.4443 0.616145 0
80.4653,1.23233,0.616165,,80.4653 0.616165 0
80.5028,1.23167,0.615835,,80.5028 0.615835 0
80.6015,1.23628,0.61814,,80.6015 0.61814 0
80.6031,1.23645,0.618225,,80.6031 0.618225 0
80.613,1.23764,0.61882,,80.613 0.61882 0
80.6525,1.24143,0.620715,,80.6525 0.620715 0
80.6726,1.24219,0.621095,,80.6726 0.621095 0
80.6919,1.24234,0.62117,,80.6919 0.62117 0
80.7263,1.24309,0.621545,,80.7263 0.621545 0
80.7449,1.24323,0.621615,,80.7449 0.621615 0
80.781,1.245,0.6225,,80.781 0.6225 0
80.7846,1.24531,0.622655,,80.7846 0.622655 0
80.8012,1.24654,0.62327,,80.8012 0.62327 0
80.8084,1.24671,0.623355,,80.8084 0.623355 0
80.8116,1.24675,0.623375,,80.8116 0.623375 0
80.8248,1.24636,0.62318,,80.8248 0.62318 0
80.8572,1.24703,0.623515,,80.8572 0.623515 0
80.8584,1.24704,0.62352,,80.8584 0.62352 0
80.8732,1.24717,0.623585,,80.8732 0.623585 0
80.8986,1.24795,0.623975,,80.8986 0.623975 0
80.8991,1.24796,0.62398,,80.8991 0.62398 0
80.9359,1.24902,0.62451,,80.9359 0.62451 0
80.9532,1.25054,0.62527,,80.9532 0.62527 0
80.9919,1.24956,0.62478,,80.9919 0.62478 0
81.0019,1.24944,0.62472,,81.0019 0.62472 0
81.02,1.2487,0.62435,,81.02 0.62435 0
81.0249,1.24857,0.624285,,81.0249 0.624285 0
81.0702,1.24849,0.624245,,81.0702 0.624245 0
81.1003,1.24958,0.62479,,81.1003 0.62479 0
81.1104,1.25,0.625,,81.1104 0.625 0
81.1286,1.25075,0.625375,,81.1286 0.625375 0
81.1434,1.25149,0.625745,,81.1434 0.625745 0
81.1647,1.25249,0.626245,,81.1647 0.626245 0
81.1672,1.25256,0.62628,,81.1672 0.62628 0
81.1901,1.25193,0.625965,,81.1901 0.625965 0
81.2161,1.25107,0.625535,,81.2161 0.625535 0
81.2255,1.25066,0.62533,,81.2255 0.62533 0
81.2296,1.25036,0.62518,,81.2296 0.62518 0
81.269,1.24845,0.624225,,81.269 0.624225 0
81.3004,1.24881,0.624405,,81.3004 0.624405 0
81.3226,1.24834,0.62417,,81.3226 0.62417 0
81.3244,1.2483,0.62415,,81.3244 0.62415 0
81.3329,1.24835,0.624175,,81.3329 0.624175 0
81.3597,1.24772,0.62386,,81.3597 0.62386 0
81.3704,1.24778,0.62389,,81.3704 0.62389 0
81.3737,1.24756,0.62378,,81.3737 0.62378 0
81.4174,1.24538,0.62269,,81.4174 0.62269 0
81.4258,1.2447,0.62235,,81.4258 0.62235 0
81.4351,1.24353,0.621765,,81.4351 0.621765 0
81.4642,1.24029,0.620145,,81.4642 0.620145 0
81.4739,1.23917,0.619585,,81.4739 0.619585 0
81.4961,1.23629,0.618145,,81.4961 0.618145 0
81.5193,1.23356,0.61678,,81.5193 0.61678 0
81.5362,1.23097,0.615485,,81.5362 0.615485 0
81.5363,1.23097,0.615485,,81.5363 0.615485 0
81.5399,1.23016,0.61508,,81.5399 0.61508 0
81.5587,1.22489,0.612445,,81.5587 0.612445 0
81.6106,1.21354,0.60677,,81.6106 0.60677 0
81.6646,1.2061,0.60305,,81.6646 0.60305 0
81.6733,1.20505,0.602525,,81.6733 0.602525 0
81.68,1.20395,0.601975,,81.68 0.601975 0
81.7182,1.19891,0.599455,,81.7182 0.599455 0
81.7193,1.19876,0.59938,,81.7193 0.59938 0
81.7251,1.1976,0.5988,,81.7251 0.5988 0
81.7931,1.18599,0.592995,,81.7931 0.592995 0
81.802,1.18479,0.592395,,81.802 0.592395 0
81.8366,1.1813,0.59065,,81.8366 0.59065 0
81.8741,1.17865,0.589325,,81.8741 0.589325 0
81.8745,1.17863,0.589315,,81.8745 0.589315 0
81.8842,1.17814,0.58907,,81.8842 0.58907 0
81.9161,1.17657,0.588285,,81.9161 0.588285 0
81.9291,1.17574,0.58787,,81.9291 0.58787 0
81.9608,1.17183,0.585915,,81.9608 0.585915 0
81.9613,1.17175,0.585875,,81.9613 0.585875 0
81.9804,1.16866,0.58433,,81.9804 0.58433 0
81.9863,1.16759,0.583795,,81.9863 0.583795 0
81.9948,1.16619,0.583095,,81.9948 0.583095 0
82.0008,1.16491,0.582455,,82.0008 0.582455 0
82.0277,1.15989,0.579945,,82.0277 0.579945 0
82.0277,1.15989,0.579945,,82.0277 0.579945 0
82.0328,1.15917,0.579585,,82.0328 0.579585 0
82.0433,1.15692,0.57846,,82.0433 0.57846 0
82.0745,1.15081,0.575405,,82.0745 0.575405 0
82.0746,1.15076,0.57538,,82.0746 0.57538 0
82.0791,1.14962,0.57481,,82.0791 0.57481 0
82.0886,1.14749,0.573745,,82.0886 0.573745 0
82.1263,1.1399,0.56995,,82.1263 0.56995 0
82.1306,1.13901,0.569505,,82.1306 0.569505 0
82.1501,1.13492,0.56746,,82.1501 0.56746 0
82.1883,1.12788,0.56394,,82.1883 0.56394 0
82.2259,1.12074,0.56037,,82.2259 0.56037 0
82.231,1.11981,0.559905,,82.231 0.559905 0
82.2549,1.11491,0.557455,,82.2549 0.557455 0
82.2756,1.1108,0.5554,,82.2756 0.5554 0
82.2904,1.10761,0.553805,,82.2904 0.553805 0
82.3242,1.09831,0.549155,,82.3242 0.549155 0
82.3641,1.08872,0.54436,,82.3641 0.54436 0
82.3657,1.08831,0.544155,,82.3657 0.544155 0
82.4094,1.07672,0.53836,,82.4094 0.53836 0
82.41,1.0766,0.5383,,82.41 0.5383 0
82.4569,1.06668,0.53334,,82.4569 0.53334 0
82.5017,1.06076,0.53038,,82.5017 0.53038 0
82.5073,1.06012,0.53006,,82.5073 0.53006 0
82.5451,1.05609,0.528045,,82.5451 0.528045 0
82.5484,1.05584,0.52792,,82.5484 0.52792 0
82.5612,1.05441,0.527205,,82.5612 0.527205 0
82.5865,1.05349,0.526745,,82.5865 0.526745 0
82.5894,1.05289,0.526445,,82.5894 0.526445 0
82.6497,1.04492,0.52246,,82.6497 0.52246 0
82.6947,1.04473,0.522365,,82.6947 0.522365 0
82.7186,1.04347,0.521735,,82.7186 0.521735 0
82.7403,1.04376,0.52188,,82.7403 0.52188 0
82.7427,1.04379,0.521895,,82.7427 0.521895 0
82.7713,1.04145,0.520725,,82.7713 0.520725 0
82.8105,1.04052,0.52026,,82.8105 0.52026 0
82.8163,1.04047,0.520235,,82.8163 0.520235 0
82.8481,1.04092,0.52046,,82.8481 0.52046 0
82.8765,1.0408,0.5204,,82.8765 0.5204 0
82.8807,1.04073,0.520365,,82.8807 0.520365 0
82.8988,1.04081,0.520405,,82.8988 0.520405 0
82.9094,1.04056,0.52028,,82.9094 0.52028 0
82.9309,1.03941,0.519705,,82.9309 0.519705 0
82.9404,1.03885,0.519425,,82.9404 0.519425 0
82.9447,1.03847,0.519235,,82.9447 0.519235 0
82.9601,1.03723,0.518615,,82.9601 0.518615 0
82.9821,1.03589,0.517945,,82.9821 0.517945 0
83.0207,1.03311,0.516555,,83.0207 0.516555 0
83.0222,1.03309,0.516545,,83.0222 0.516545 0
83.0256,1.03297,0.516485,,83.0256 0.516485 0
83.0544,1.03276,0.51638,,83.0544 0.51638 0
83.0544,1.03276,0.51638,,83.0544 0.51638 0
83.0562,1.03272,0.51636,,83.0562 0.51636 0
83.0806,1.03263,0.516315,,83.0806 0.516315 0
83.087,1.03263,0.516315,,83.087 0.516315 0
83.1127,1.0326,0.5163,,83.1127 0.5163 0
83.1195,1.03215,0.516075,,83.1195 0.516075 0
83.1563,1.03028,0.51514,,83.1563 0.51514 0
83.1644,1.0298,0.5149,,83.1644 0.5149 0
83.1684,1.02946,0.51473,,83.1684 0.51473 0
83.1764,1.02884,0.51442,,83.1764 0.51442 0
83.1962,1.02744,0.51372,,83.1962 0.51372 0
83.1979,1.0273,0.51365,,83.1979 0.51365 0
83.2267,1.02496,0.51248,,83.2267 0.51248 0
83.2634,1.02292,0.51146,,83.2634 0.51146 0
83.2928,1.02063,0.510315,,83.2928 0.510315 0
83.3022,1.01977,0.509885,,83.3022 0.509885 0
83.3327,1.017,0.5085,,83.3327 0.5085 0
83.3353,1.01684,0.50842,,83.3353 0.50842 0
83.3407,1.01637,0.508185,,83.3407 0.508185 0
83.3627,1.01367,0.506835,,83.3627 0.506835 0
83.3984,1.01081,0.505405,,83.3984 0.505405 0
83.4165,1.00911,0.504555,,83.4165 0.504555 0
83.4411,1.00661,0.503305,,83.4411 0.503305 0
83.4412,1.00659,0.503295,,83.4412 0.503295 0
83.452,1.00537,0.502685,,83.452 0.502685 0
83.4831,1.00228,0.50114,,83.4831 0.50114 0
83.4847,1.0021,0.50105,,83.4847 0.50105 0
83.5251,0.998721,0.4993605,,83.5251 0.4993605 0
83.5302,0.998347,0.4991735,,83.5302 0.4991735 0
83.5928,0.997732,0.498866,,83.5928 0.498866 0
83.6328,1.00158,0.50079,,83.6328 0.50079 0
83.6532,1.00456,0.50228,,83.6532 0.50228 0
83.6659,1.00631,0.503155,,83.6659 0.503155 0
83.6725,1.00727,0.503635,,83.6725 0.503635 0
83.6912,1.01007,0.505035,,83.6912 0.505035 0
83.6967,1.01077,0.505385,,83.6967 0.505385 0
83.6975,1.01084,0.50542,,83.6975 0.50542 0
83.7291,1.01477,0.507385,,83.7291 0.507385 0
83.7335,1.01531,0.507655,,83.7335 0.507655 0
83.7336,1.01531,0.507655,,83.7336 0.507655 0
83.7442,1.01642,0.50821,,83.7442 0.50821 0
83.7458,1.01658,0.50829,,83.7458 0.50829 0
83.7497,1.01685,0.508425,,83.7497 0.508425 0
83.7886,1.0212,0.5106,,83.7886 0.5106 0
83.7887,1.02121,0.510605,,83.7887 0.510605 0
83.799,1.02293,0.511465,,83.799 0.511465 0
83.8226,1.02651,0.513255,,83.8226 0.513255 0
83.8359,1.02886,0.51443,,83.8359 0.51443 0
83.8371,1.02904,0.51452,,83.8371 0.51452 0
83.8521,1.03117,0.515585,,83.8521 0.515585 0
83.8907,1.03515,0.517575,,83.8907 0.517575 0
83.8919,1.03525,0.517625,,83.8919 0.517625 0
83.8941,1.03538,0.51769,,83.8941 0.51769 0
83.8998,1.03543,0.517715,,83.8998 0.517715 0
83.9114,1.03455,0.517275,,83.9114 0.517275 0
83.9261,1.03301,0.516505,,83.9261 0.516505 0
83.9288,1.03255,0.516275,,83.9288 0.516275 0
83.9377,1.03072,0.51536,,83.9377 0.51536 0
83.9571,1.02705,0.513525,,83.9571 0.513525 0
83.9919,1.02202,0.51101,,83.9919 0.51101 0
84.001,1.02123,0.510615,,84.001 0.510615 0
84.0123,1.01994,0.50997,,84.0123 0.50997 0
84.0383,1.01674,0.50837,,84.0383 0.50837 0
84.0557,1.01491,0.507455,,84.0557 0.507455 0
84.0597,1.01428,0.50714,,84.0597 0.50714 0
84.0642,1.01358,0.50679,,84.0642 0.50679 0
84.0964,1.00854,0.50427,,84.0964 0.50427 0
84.1162,1.00488,0.50244,,84.1162 0.50244 0
84.1235,1.00357,0.501785,,84.1235 0.501785 0
84.1393,1.00093,0.500465,,84.1393 0.500465 0
84.175,0.994399,0.4971995,,84.175 0.4971995 0
84.1755,0.994309,0.4971545,,84.1755 0.4971545 0
84.218,0.987022,0.493511,,84.218 0.493511 0
84.2645,0.982704,0.491352,,84.2645 0.491352 0
84.2928,0.979725,0.4898625,,84.2928 0.4898625 0
84.3064,0.97778,0.48889,,84.3064 0.48889 0
84.3085,0.97743,0.488715,,84.3085 0.488715 0
84.3319,0.973009,0.4865045,,84.3319 0.4865045 0
84.3496,0.969602,0.484801,,84.3496 0.484801 0
84.3834,0.96259,0.481295,,84.3834 0.481295 0
84.401,0.959224,0.479612,,84.401 0.479612 0
84.4444,0.952208,0.476104,,84.4444 0.476104 0
84.4858,0.948373,0.4741865,,84.4858 0.4741865 0
84.5059,0.94825,0.474125,,84.5059 0.474125 0
84.5223,0.948647,0.4743235,,84.5223 0.4743235 0
84.5283,0.948588,0.474294,,84.5283 0.474294 0
84.5293,0.948543,0.4742715,,84.5293 0.4742715 0
84.5459,0.946671,0.4733355,,84.5459 0.4733355 0
84.5699,0.944267,0.4721335,,84.5699 0.4721335 0
84.5832,0.942854,0.471427,,84.5832 0.471427 0
84.6107,0.940774,0.470387,,84.6107 0.470387 0
84.6145,0.940499,0.4702495,,84.6145 0.4702495 0
84.6326,0.938776,0.469388,,84.6326 0.469388 0
84.6338,0.938663,0.4693315,,84.6338 0.4693315 0
84.6634,0.937731,0.4688655,,84.6634 0.4688655 0
84.6865,0.938033,0.4690165,,84.6865 0.4690165 0
84.6956,0.938977,0.4694885,,84.6956 0.4694885 0
84.7247,0.942202,0.471101,,84.7247 0.471101 0
84.7305,0.942856,0.471428,,84.7305 0.471428 0
84.7605,0.946428,0.473214,,84.7605 0.473214 0
84.7644,0.9469,0.47345,,84.7644 0.47345 0
84.7862,0.949189,0.4745945,,84.7862 0.4745945 0
84.7992,0.950926,0.475463,,84.7992 0.475463 0
84.8002,0.951021,0.4755105,,84.8002 0.4755105 0
84.8407,0.95476,0.47738,,84.8407 0.47738 0
84.8416,0.954883,0.4774415,,84.8416 0.4774415 0
84.89,0.962404,0.481202,,84.89 0.481202 0
84.8924,0.962909,0.4814545,,84.8924 0.4814545 0
84.8949,0.963483,0.4817415,,84.8949 0.4817415 0
84.9134,0.967314,0.483657,,84.9134 0.483657 0
84.9454,0.973933,0.4869665,,84.9454 0.4869665 0
84.9512,0.975174,0.487587,,84.9512 0.487587 0
84.9933,0.984695,0.4923475,,84.9933 0.4923475 0
84.995,0.985055,0.4925275,,84.995 0.4925275 0
85.0097,0.987661,0.4938305,,85.0097 0.4938305 0
85.0341,0.993011,0.4965055,,85.0341 0.4965055 0
85.0777,1.00276,0.50138,,85.0777 0.50138 0
85.0964,1.0084,0.5042,,85.0964 0.5042 0
85.1002,1.00948,0.50474,,85.1002 0.50474 0
85.132,1.01829,0.509145,,85.132 0.509145 0
85.1435,1.02153,0.510765,,85.1435 0.510765 0
85.1822,1.03332,0.51666,,85.1822 0.51666 0
85.2122,1.04281,0.521405,,85.2122 0.521405 0
85.2147,1.04358,0.52179,,85.2147 0.52179 0
85.218,1.04445,0.522225,,85.218 0.522225 0
85.254,1.05478,0.52739,,85.254 0.52739 0
85.268,1.05845,0.529225,,85.268 0.529225 0
85.2903,1.06484,0.53242,,85.2903 0.53242 0
85.3171,1.0711,0.53555,,85.3171 0.53555 0
85.3458,1.07726,0.53863,,85.3458 0.53863 0
85.3529,1.07862,0.53931,,85.3529 0.53931 0
85.3933,1.08699,0.543495,,85.3933 0.543495 0
85.4124,1.0902,0.5451,,85.4124 0.5451 0
85.4235,1.09203,0.546015,,85.4235 0.546015 0
85.4331,1.09362,0.54681,,85.4331 0.54681 0
85.4384,1.09448,0.54724,,85.4384 0.54724 0
85.4554,1.09744,0.54872,,85.4554 0.54872 0
85.4573,1.09774,0.54887,,85.4573 0.54887 0
85.4712,1.09955,0.549775,,85.4712 0.549775 0
85.4864,1.10146,0.55073,,85.4864 0.55073 0
85.5017,1.10303,0.551515,,85.5017 0.551515 0
85.5017,1.10303,0.551515,,85.5017 0.551515 0
85.5047,1.10329,0.551645,,85.5047 0.551645 0
85.5233,1.10275,0.551375,,85.5233 0.551375 0
85.5515,1.10233,0.551165,,85.5515 0.551165 0
85.5838,1.1027,0.55135,,85.5838 0.55135 0
85.5925,1.10302,0.55151,,85.5925 0.55151 0
85.6124,1.104,0.552,,85.6124 0.552 0
85.6224,1.10444,0.55222,,85.6224 0.55222 0
85.6565,1.1071,0.55355,,85.6565 0.55355 0
85.6797,1.10745,0.553725,,85.6797 0.553725 0
85.6916,1.10749,0.553745,,85.6916 0.553745 0
85.7172,1.10766,0.55383,,85.7172 0.55383 0
85.7611,1.10915,0.554575,,85.7611 0.554575 0
85.7759,1.1107,0.55535,,85.7759 0.55535 0
85.803,1.11202,0.55601,,85.803 0.55601 0
85.8078,1.11223,0.556115,,85.8078 0.556115 0
85.8154,1.11238,0.55619,,85.8154 0.55619 0
85.823,1.11261,0.556305,,85.823 0.556305 0
85.8232,1.11261,0.556305,,85.8232 0.556305 0
85.8493,1.11272,0.55636,,85.8493 0.55636 0
85.8751,1.11393,0.556965,,85.8751 0.556965 0
85.8928,1.11546,0.55773,,85.8928 0.55773 0
85.9195,1.11653,0.558265,,85.9195 0.558265 0
85.9389,1.1139,0.55695,,85.9389 0.55695 0
85.9424,1.1134,0.5567,,85.9424 0.5567 0
85.9824,1.11384,0.55692,,85.9824 0.55692 0
