Distance,Diameter
30.5323,1.00211
30.5738,1.00947
30.579,1.01049
30.5986,1.01366
30.6049,1.01492
30.6188,1.01749
30.6269,1.01905
30.6412,1.02178
30.6413,1.02178
30.6524,1.02334
30.6527,1.02339
30.664,1.02491
30.6871,1.02795
30.7013,1.03001
30.744,1.03804
30.7937,1.05336
30.8264,1.06544
30.8351,1.06857
30.8643,1.07798
30.8828,1.08223
30.8837,1.08242
30.8866,1.0831
30.898,1.08586
30.904,1.08717
30.9375,1.09514
30.965,1.1023
30.9933,1.11057
31.0083,1.11353
31.0128,1.11455
31.0354,1.11916
31.039,1.11951
31.0393,1.11951
31.0611,1.12028
31.0696,1.12019
31.1007,1.12163
31.1055,1.12157
31.1293,1.12343
31.1308,1.12356
31.1513,1.12467
31.1522,1.1247
31.171,1.12335
31.2078,1.12193
31.221,1.1198
31.2515,1.11571
31.2607,1.11458
31.2824,1.11143
31.3081,1.10701
31.319,1.10519
31.343,1.10104
31.3624,1.09823
31.4139,1.09355
31.4733,1.09862
31.4978,1.10258
31.5049,1.10383
31.5105,1.10473
31.5146,1.10543
31.5184,1.10606
31.5259,1.10697
31.5665,1.11298
31.5705,1.11356
31.5826,1.11527
31.5937,1.11706
31.6082,1.11948
31.6183,1.12104
31.6256,1.12213
31.6519,1.12657
31.6522,1.12661
31.6559,1.12715
31.6722,1.12875
31.7129,1.1349
31.7314,1.13885
31.7397,1.14079
31.7689,1.14679
31.7733,1.14768
31.8047,1.15406
31.8269,1.15726
31.8462,1.16007
31.852,1.16071
31.8603,1.1616
31.8623,1.1618
31.8831,1.16462
31.9024,1.16777
31.9109,1.1694
31.9136,1.1699
31.9157,1.17018
31.9345,1.1734
31.9574,1.17751
31.9575,1.17752
31.9594,1.17786
32.0044,1.18665
32.029,1.19213
32.064,1.20014
32.1109,1.21246
32.1444,1.22142
32.1721,1.22873
32.1911,1.23364
32.2139,1.23939
32.2245,1.24191
32.2584,1.25009
32.2906,1.25884
32.2956,1.26006
32.3034,1.26149
32.324,1.26464
32.3287,1.26541
32.3403,1.26723
32.3637,1.27054
32.3729,1.27191
32.3875,1.2742
32.3905,1.27463
32.3921,1.27483
32.4331,1.27962
32.4506,1.28205
32.4589,1.28278
32.4606,1.28289
32.476,1.28398
32.4769,1.28405
32.5306,1.28765
32.5333,1.28783
32.5406,1.28813
32.561,1.28946
32.5944,1.29255
32.6223,1.29475
32.6248,1.29496
32.6507,1.29753
32.6591,1.29827
32.6746,1.29948
32.6875,1.30056
32.6946,1.30122
32.7,1.30174
32.7036,1.30201
32.7204,1.3032
32.7313,1.30403
32.7513,1.30608
32.7584,1.30684
32.7658,1.30765
32.7735,1.30842
32.7735,1.30842
32.7739,1.30845
32.7968,1.31014
32.8002,1.31052
32.8334,1.31439
32.8901,1.31953
32.9118,1.32241
32.9188,1.32343
32.925,1.32428
32.9354,1.32516
32.9365,1.32526
32.9485,1.3263
32.9721,1.32905
32.9936,1.33058
33.0163,1.33303
33.0488,1.33678
33.077,1.34137
33.0818,1.34217
33.1148,1.34915
33.1184,1.35
33.1215,1.35059
33.1505,1.3566
33.1771,1.36301
33.1988,1.36873
33.2044,1.37024
33.2104,1.37169
33.2212,1.37382
33.2413,1.37752
33.2433,1.37786
33.2456,1.37824
33.2498,1.37878
33.271,1.38202
33.2714,1.3821
33.3185,1.39211
33.3185,1.39212
33.3229,1.39335
33.3231,1.39342
33.3556,1.40213
33.3686,1.40634
33.3715,1.40711
33.3718,1.40718
33.3903,1.41139
33.396,1.41245
33.4101,1.41485
33.4174,1.41632
33.4175,1.41633
33.4282,1.41817
33.4292,1.41838
33.492,1.43156
33.4985,1.4331
33.5308,1.44025
33.531,1.44031
33.535,1.44148
33.5351,1.44149
33.5404,1.44274
33.5477,1.44448
33.5578,1.44652
33.563,1.44723
33.566,1.44759
33.5734,1.44834
33.5844,1.44937
33.5905,1.44979
33.5908,1.44981
33.6296,1.4525
33.6299,1.45253
33.6516,1.4542
33.6659,1.45571
33.6696,1.45607
33.6724,1.45626
33.713,1.45854
33.7131,1.45855
33.7167,1.45858
33.7636,1.45674
33.812,1.45736
33.8585,1.45745
33.8645,1.4571
33.8705,1.45666
33.9121,1.4516
33.9139,1.4513
33.9466,1.44617
33.9466,1.44617
33.9517,1.44541
34.0098,1.43882
34.0234,1.4376
34.0326,1.4365
34.0588,1.43399
34.0652,1.43322
34.1286,1.42706
34.1382,1.42669
34.1532,1.42623
34.1855,1.42503
34.1855,1.42503
34.1878,1.42497
34.2612,1.42312
34.2907,1.42294
34.2946,1.42274
34.3075,1.42184
34.3354,1.42026
34.3802,1.41965
34.4129,1.41992
34.4217,1.41921
34.4441,1.4177
34.5393,1.41687
34.5458,1.41729
34.5458,1.41729
34.5506,1.41756
34.552,1.4176
34.568,1.41802
34.6129,1.42289
34.6155,1.42298
34.6548,1.42404
34.6553,1.42407
34.6922,1.42624
34.7353,1.42741
34.7859,1.43274
34.8173,1.43686
34.8249,1.43789
34.8301,1.43854
34.8616,1.4417
34.8692,1.44249
34.9038,1.44568
34.9192,1.44703
34.9335,1.4485
34.9853,1.45464
35.0371,1.46555
35.0542,1.46974
35.0607,1.47124
35.0681,1.47278
35.1109,1.48132
35.1392,1.48816
35.1393,1.48816
35.1396,1.48823
35.1812,1.4956
35.1877,1.49686
35.2273,1.50456
35.2491,1.50923
35.2735,1.51524
35.2907,1.51936
35.2909,1.51943
35.3116,1.52474
35.3121,1.52486
35.3233,1.5278
35.3534,1.53466
35.3684,1.53828
35.3737,1.5395
35.381,1.54115
35.3955,1.54445
35.4015,1.54592
35.4041,1.54653
35.4048,1.54669
35.428,1.55248
35.4281,1.55249
35.4368,1.55469
35.4371,1.55475
35.4499,1.55774
35.4543,1.55863
35.4838,1.56537
35.4841,1.56546
35.4943,1.56794
35.498,1.56878
35.4986,1.56891
35.5122,1.57142
35.5124,1.57145
35.5291,1.57478
35.5291,1.5748
35.538,1.57629
35.5381,1.5763
35.5572,1.57932
35.5633,1.58031
35.5812,1.58269
35.5813,1.58271
35.5975,1.5846
35.617,1.58669
35.634,1.58872
35.6394,1.58921
35.6432,1.58957
35.6616,1.59081
35.6875,1.59205
35.6961,1.59239
35.7012,1.59236
35.7634,1.59309
35.7657,1.59289
35.8026,1.59086
35.8075,1.59041
35.8437,1.58592
35.8577,1.58385
35.917,1.5778
35.9698,1.57242
35.9874,1.57082
35.9914,1.57046
36.0454,1.5647
36.0454,1.5647
36.0455,1.5647
36.113,1.55654
36.134,1.55406
36.1627,1.55013
36.1984,1.54572
36.2127,1.54441
36.2282,1.54301
36.252,1.54054
36.2656,1.53904
36.2719,1.53855
36.3042,1.53646
36.3298,1.53373
36.3374,1.53311
36.3704,1.53043
36.3906,1.52861
36.3922,1.52843
36.4291,1.52574
36.4531,1.52397
36.4844,1.51964
36.4924,1.51872
36.5118,1.51684
36.5254,1.51576
36.5681,1.51365
36.5844,1.51231
36.6296,1.5097
36.6708,1.50725
36.6757,1.50687
36.7258,1.50386
36.7487,1.50215
36.7604,1.50124
36.8049,1.49908
36.81,1.49865
36.8639,1.49538
36.8652,1.49536
36.9147,1.49468
36.9247,1.49391
36.969,1.49148
36.9851,1.49094
37.0378,1.48756
37.0904,1.4861
37.0904,1.4861
37.1068,1.48622
37.1202,1.48563
37.1474,1.48365
37.198,1.47972
37.2353,1.47677
37.2434,1.47602
37.2436,1.47599
37.2511,1.47526
37.2551,1.47463
37.2856,1.4694
37.2996,1.46659
37.3039,1.46564
37.3468,1.45719
37.3689,1.45195
37.3883,1.44738
37.3893,1.44711
37.4395,1.4314
37.4843,1.41955
37.5208,1.40993
37.5258,1.40861
37.5619,1.39743
37.5624,1.39726
37.5645,1.39654
37.6019,1.38144
37.6779,1.35686
37.703,1.35052
37.725,1.34488
37.7405,1.34107
37.7502,1.33859
37.7727,1.33304
37.7763,1.33218
37.792,1.3283
37.8105,1.32371
37.8184,1.32163
37.8354,1.31808
37.8785,1.30632
37.8816,1.3055
37.9003,1.30004
37.9259,1.29324
37.9414,1.28872
37.9866,1.27728
38.0181,1.27009
38.0816,1.25814
38.0826,1.25795
38.0886,1.25674
38.119,1.25171
38.119,1.25171
38.1207,1.25139
38.1262,1.25025
38.1946,1.23853
38.2011,1.23769
38.2244,1.23483
38.2278,1.23434
38.2545,1.23043
38.257,1.23001
38.2762,1.2269
38.3008,1.2234
38.352,1.2163
38.3753,1.21537
38.3971,1.21277
38.4192,1.20994
38.4434,1.20749
38.4568,1.20587
38.4798,1.20371
38.4902,1.20277
38.4902,1.20277
38.4905,1.20274
38.5048,1.20113
38.5127,1.19998
38.5378,1.19608
38.5727,1.19184
38.5748,1.19165
38.5996,1.18985
38.6,1.18983
38.6158,1.18887
38.6299,1.18812
38.6462,1.18699
38.6968,1.18485
38.7174,1.18475
38.722,1.18424
38.7455,1.18192
38.7796,1.18067
38.7885,1.18089
38.8241,1.1822
38.8561,1.18553
38.8665,1.18654
38.8851,1.18845
38.8947,1.18934
38.9111,1.19101
38.9308,1.19289
38.9312,1.19292
38.9499,1.19428
38.9678,1.19596
38.9784,1.19691
38.9922,1.1979
39.0111,1.19938
39.0206,1.20004
39.067,1.20196
39.081,1.20298
39.1069,1.20513
39.1336,1.2077
39.1535,1.21028
39.1586,1.21092
39.169,1.21189
39.1729,1.2122
39.2007,1.21502
39.2026,1.2153
39.2205,1.21639
39.2592,1.22039
39.2694,1.222
39.304,1.22848
39.3245,1.23237
39.3331,1.23376
39.3378,1.23448
39.3536,1.23686
39.38,1.24089
39.3882,1.24204
39.3897,1.24226
39.4084,1.24415
39.4085,1.24416
39.4151,1.24471
39.4321,1.24533
39.4517,1.24615
39.4624,1.24666
39.5158,1.24753
39.5539,1.25054
39.5698,1.2523
39.574,1.25269
39.5765,1.25296
39.5863,1.25374
39.5959,1.25386
39.625,1.25433
39.6522,1.25602
39.667,1.25666
39.6805,1.25748
39.7017,1.25833
39.7025,1.25832
39.7041,1.25833
39.7243,1.25756
39.7267,1.25734
39.7848,1.25506
39.8133,1.25542
39.8138,1.25541
39.8306,1.25463
39.8425,1.2541
39.8571,1.25307
39.8827,1.25071
39.9179,1.24827
39.9441,1.24643
39.9472,1.24617
39.9851,1.24309
39.9895,1.24273
39.9919,1.24241
40.0401,1.2365
40.0625,1.23468
40.075,1.23357
40.0766,1.23338
40.1031,1.22976
40.117,1.22827
40.1346,1.22612
40.1497,1.22452
40.1645,1.22229
40.1684,1.22172
40.1952,1.21839
40.21,1.2159
40.2117,1.21554
40.2353,1.21088
40.2584,1.2071
40.2748,1.20395
40.2965,1.1999
40.3255,1.19595
40.3691,1.19154
40.3773,1.19058
40.3873,1.18959
40.3993,1.18836
40.3993,1.18836
40.4058,1.1876
40.4174,1.18621
40.418,1.18616
40.4256,1.18531
40.4448,1.18271
40.4643,1.18005
