Distance,Diameter,Radius,,Text File Input
52.3104,1.76297,0.881485,,52.3104 0.881485 0
52.374,1.76242,0.88121,,52.374 0.88121 0
52.3844,1.76255,0.881275,,52.3844 0.881275 0
52.3899,1.76256,0.88128,,52.3899 0.88128 0
52.4114,1.76249,0.881245,,52.4114 0.881245 0
52.456,1.76442,0.88221,,52.456 0.88221 0
52.4742,1.76464,0.88232,,52.4742 0.88232 0
52.4742,1.76464,0.88232,,52.4742 0.88232 0
52.4781,1.76464,0.88232,,52.4781 0.88232 0
52.5158,1.76443,0.882215,,52.5158 0.882215 0
52.5763,1.76407,0.882035,,52.5763 0.882035 0
52.6224,1.76525,0.882625,,52.6224 0.882625 0
52.6618,1.76756,0.88378,,52.6618 0.88378 0
52.6832,1.76857,0.884285,,52.6832 0.884285 0
52.6833,1.76857,0.884285,,52.6833 0.884285 0
52.7482,1.77091,0.885455,,52.7482 0.885455 0
52.7483,1.77091,0.885455,,52.7483 0.885455 0
52.7607,1.77165,0.885825,,52.7607 0.885825 0
52.7647,1.77188,0.88594,,52.7647 0.88594 0
52.7807,1.77238,0.88619,,52.7807 0.88619 0
52.7845,1.7725,0.88625,,52.7845 0.88625 0
52.868,1.77276,0.88638,,52.868 0.88638 0
52.8682,1.77278,0.88639,,52.8682 0.88639 0
52.8869,1.77431,0.887155,,52.8869 0.887155 0
52.8972,1.77521,0.887605,,52.8972 0.887605 0
52.908,1.77528,0.88764,,52.908 0.88764 0
52.947,1.77523,0.887615,,52.947 0.887615 0
52.9656,1.77496,0.88748,,52.9656 0.88748 0
53.0472,1.77778,0.88889,,53.0472 0.88889 0
53.0553,1.77829,0.889145,,53.0553 0.889145 0
53.1102,1.78192,0.89096,,53.1102 0.89096 0
53.1127,1.78222,0.89111,,53.1127 0.89111 0
53.1561,1.784,0.892,,53.1561 0.892 0
53.2093,1.78504,0.89252,,53.2093 0.89252 0
53.2185,1.78528,0.89264,,53.2185 0.89264 0
53.2746,1.78706,0.89353,,53.2746 0.89353 0
53.3279,1.79136,0.89568,,53.3279 0.89568 0
53.3384,1.79223,0.896115,,53.3384 0.896115 0
53.3403,1.79236,0.89618,,53.3403 0.89618 0
53.3706,1.79411,0.897055,,53.3706 0.897055 0
53.3778,1.79415,0.897075,,53.3778 0.897075 0
53.4358,1.79421,0.897105,,53.4358 0.897105 0
53.4993,1.79772,0.89886,,53.4993 0.89886 0
53.5106,1.79854,0.89927,,53.5106 0.89927 0
53.5603,1.80485,0.902425,,53.5603 0.902425 0
53.5798,1.80775,0.903875,,53.5798 0.903875 0
53.6013,1.81011,0.905055,,53.6013 0.905055 0
53.612,1.81078,0.90539,,53.612 0.90539 0
53.6334,1.81188,0.90594,,53.6334 0.90594 0
53.6765,1.81491,0.907455,,53.6765 0.907455 0
53.6774,1.81496,0.90748,,53.6774 0.90748 0
53.7376,1.81804,0.90902,,53.7376 0.90902 0
53.7833,1.82527,0.912635,,53.7833 0.912635 0
53.8203,1.82986,0.91493,,53.8203 0.91493 0
53.8414,1.83247,0.916235,,53.8414 0.916235 0
53.8526,1.83349,0.916745,,53.8526 0.916745 0
53.864,1.8341,0.91705,,53.864 0.91705 0
53.8678,1.83424,0.91712,,53.8678 0.91712 0
53.9169,1.83621,0.918105,,53.9169 0.918105 0
53.9239,1.83638,0.91819,,53.9239 0.91819 0
53.9541,1.83685,0.918425,,53.9541 0.918425 0
53.9873,1.83719,0.918595,,53.9873 0.918595 0
54.004,1.83634,0.91817,,54.004 0.91817 0
54.0408,1.83402,0.91701,,54.0408 0.91701 0
54.1086,1.83051,0.915255,,54.1086 0.915255 0
54.1127,1.8303,0.91515,,54.1127 0.91515 0
54.1276,1.82898,0.91449,,54.1276 0.91449 0
54.1668,1.8253,0.91265,,54.1668 0.91265 0
54.1674,1.82525,0.912625,,54.1674 0.912625 0
54.1797,1.82402,0.91201,,54.1797 0.91201 0
54.2079,1.81945,0.909725,,54.2079 0.909725 0
54.2645,1.81026,0.90513,,54.2645 0.90513 0
54.2807,1.80836,0.90418,,54.2807 0.90418 0
54.3145,1.80471,0.902355,,54.3145 0.902355 0
54.3508,1.79912,0.89956,,54.3508 0.89956 0
54.3655,1.79699,0.898495,,54.3655 0.898495 0
54.3911,1.79316,0.89658,,54.3911 0.89658 0
54.4089,1.78979,0.894895,,54.4089 0.894895 0
54.414,1.78874,0.89437,,54.414 0.89437 0
54.5061,1.77337,0.886685,,54.5061 0.886685 0
54.507,1.77328,0.88664,,54.507 0.88664 0
54.5547,1.76741,0.883705,,54.5547 0.883705 0
54.5692,1.76573,0.882865,,54.5692 0.882865 0
54.6,1.76042,0.88021,,54.6 0.88021 0
54.6266,1.75565,0.877825,,54.6266 0.877825 0
54.6428,1.75294,0.87647,,54.6428 0.87647 0
54.6612,1.74989,0.874945,,54.6612 0.874945 0
54.6818,1.7473,0.87365,,54.6818 0.87365 0
54.7256,1.74194,0.87097,,54.7256 0.87097 0
54.7325,1.74126,0.87063,,54.7325 0.87063 0
54.7621,1.73819,0.869095,,54.7621 0.869095 0
54.7943,1.73435,0.867175,,54.7943 0.867175 0
54.8082,1.73253,0.866265,,54.8082 0.866265 0
54.8282,1.72981,0.864905,,54.8282 0.864905 0
54.8582,1.72569,0.862845,,54.8582 0.862845 0
54.9155,1.71962,0.85981,,54.9155 0.85981 0
54.9561,1.717,0.8585,,54.9561 0.8585 0
54.9691,1.71594,0.85797,,54.9691 0.85797 0
54.9921,1.71394,0.85697,,54.9921 0.85697 0
55.0287,1.70985,0.854925,,55.0287 0.854925 0
55.0567,1.70591,0.852955,,55.0567 0.852955 0
55.0879,1.70165,0.850825,,55.0879 0.850825 0
55.1489,1.69388,0.84694,,55.1489 0.84694 0
55.1939,1.69187,0.845935,,55.1939 0.845935 0
55.2267,1.69069,0.845345,,55.2267 0.845345 0
55.2484,1.68946,0.84473,,55.2484 0.84473 0
55.2934,1.68621,0.843105,,55.2934 0.843105 0
55.3513,1.68119,0.840595,,55.3513 0.840595 0
55.41,1.67543,0.837715,,55.41 0.837715 0
55.4857,1.67492,0.83746,,55.4857 0.83746 0
55.5445,1.67486,0.83743,,55.5445 0.83743 0
55.552,1.67492,0.83746,,55.552 0.83746 0
55.5743,1.67464,0.83732,,55.5743 0.83732 0
55.6042,1.67381,0.836905,,55.6042 0.836905 0
55.6175,1.67334,0.83667,,55.6175 0.83667 0
55.6989,1.67397,0.836985,,55.6989 0.836985 0
55.7036,1.67421,0.837105,,55.7036 0.837105 0
55.7176,1.67425,0.837125,,55.7176 0.837125 0
55.7652,1.67524,0.83762,,55.7652 0.83762 0
55.7824,1.67548,0.83774,,55.7824 0.83774 0
55.7871,1.67556,0.83778,,55.7871 0.83778 0
55.8271,1.67495,0.837475,,55.8271 0.837475 0
55.8435,1.67469,0.837345,,55.8435 0.837345 0
55.8554,1.67437,0.837185,,55.8554 0.837185 0
55.8741,1.67392,0.83696,,55.8741 0.83696 0
55.9346,1.67456,0.83728,,55.9346 0.83728 0
55.9792,1.67509,0.837545,,55.9792 0.837545 0
56.0026,1.67474,0.83737,,56.0026 0.83737 0
56.0206,1.67436,0.83718,,56.0206 0.83718 0
56.028,1.67421,0.837105,,56.028 0.837105 0
56.0656,1.674,0.837,,56.0656 0.837 0
56.0732,1.67416,0.83708,,56.0732 0.83708 0
56.1111,1.67485,0.837425,,56.1111 0.837425 0
56.1525,1.67758,0.83879,,56.1525 0.83879 0
56.1649,1.67862,0.83931,,56.1649 0.83931 0
56.1976,1.682,0.841,,56.1976 0.841 0
56.2147,1.68379,0.841895,,56.2147 0.841895 0
56.2582,1.6888,0.8444,,56.2582 0.8444 0
56.2693,1.69015,0.845075,,56.2693 0.845075 0
56.2712,1.69031,0.845155,,56.2712 0.845155 0
56.2798,1.69102,0.84551,,56.2798 0.84551 0
56.3431,1.69685,0.848425,,56.3431 0.848425 0
56.3522,1.69801,0.849005,,56.3522 0.849005 0
56.3665,1.69981,0.849905,,56.3665 0.849905 0
56.4263,1.70801,0.854005,,56.4263 0.854005 0
56.4625,1.71312,0.85656,,56.4625 0.85656 0
56.4671,1.71372,0.85686,,56.4671 0.85686 0
56.4844,1.71557,0.857785,,56.4844 0.857785 0
56.5154,1.71879,0.859395,,56.5154 0.859395 0
56.528,1.72029,0.860145,,56.528 0.860145 0
56.5416,1.72175,0.860875,,56.5416 0.860875 0
56.5815,1.72773,0.863865,,56.5815 0.863865 0
56.5815,1.72773,0.863865,,56.5815 0.863865 0
56.5875,1.72872,0.86436,,56.5875 0.86436 0
56.5886,1.72885,0.864425,,56.5886 0.864425 0
56.6403,1.73444,0.86722,,56.6403 0.86722 0
56.6565,1.73677,0.868385,,56.6565 0.868385 0
56.6614,1.73725,0.868625,,56.6614 0.868625 0
56.7255,1.74453,0.872265,,56.7255 0.872265 0
56.7706,1.75169,0.875845,,56.7706 0.875845 0
56.7973,1.75617,0.878085,,56.7973 0.878085 0
56.828,1.76118,0.88059,,56.828 0.88059 0
56.8659,1.76734,0.88367,,56.8659 0.88367 0
56.934,1.7769,0.88845,,56.934 0.88845 0
56.9381,1.77748,0.88874,,56.9381 0.88874 0
56.9424,1.77782,0.88891,,56.9424 0.88891 0
56.9612,1.77925,0.889625,,56.9612 0.889625 0
57.0021,1.78293,0.891465,,57.0021 0.891465 0
57.0022,1.78294,0.89147,,57.0022 0.89147 0
57.0147,1.78388,0.89194,,57.0147 0.89194 0
57.0697,1.78861,0.894305,,57.0697 0.894305 0
57.0927,1.79107,0.895535,,57.0927 0.895535 0
57.1019,1.79202,0.89601,,57.1019 0.89601 0
57.1181,1.7937,0.89685,,57.1181 0.89685 0
57.1221,1.79414,0.89707,,57.1221 0.89707 0
57.1523,1.7971,0.89855,,57.1523 0.89855 0
57.1596,1.79725,0.898625,,57.1596 0.898625 0
57.1932,1.79728,0.89864,,57.1932 0.89864 0
57.2219,1.79726,0.89863,,57.2219 0.89863 0
57.282,1.79624,0.89812,,57.282 0.89812 0
57.288,1.79608,0.89804,,57.288 0.89804 0
57.2882,1.79608,0.89804,,57.2882 0.89804 0
57.3167,1.79479,0.897395,,57.3167 0.897395 0
57.3418,1.79418,0.89709,,57.3418 0.89709 0
57.4015,1.79116,0.89558,,57.4015 0.89558 0
57.4016,1.79115,0.895575,,57.4016 0.895575 0
57.4158,1.79006,0.89503,,57.4158 0.89503 0
57.4547,1.78802,0.89401,,57.4547 0.89401 0
57.4547,1.78802,0.89401,,57.4547 0.89401 0
57.4568,1.78787,0.893935,,57.4568 0.893935 0
57.4675,1.78706,0.89353,,57.4675 0.89353 0
57.5129,1.78341,0.891705,,57.5129 0.891705 0
57.5272,1.7803,0.89015,,57.5272 0.89015 0
57.6398,1.75928,0.87964,,57.6398 0.87964 0
57.6702,1.75852,0.87926,,57.6702 0.87926 0
57.7041,1.7567,0.87835,,57.7041 0.87835 0
57.7052,1.75666,0.87833,,57.7052 0.87833 0
57.7482,1.75451,0.877255,,57.7482 0.877255 0
57.7736,1.75151,0.875755,,57.7736 0.875755 0
57.8089,1.74771,0.873855,,57.8089 0.873855 0
57.8748,1.74289,0.871445,,57.8748 0.871445 0
57.918,1.74112,0.87056,,57.918 0.87056 0
57.9769,1.73989,0.869945,,57.9769 0.869945 0
58.0227,1.73903,0.869515,,58.0227 0.869515 0
58.0234,1.739,0.8695,,58.0234 0.8695 0
58.0645,1.73709,0.868545,,58.0645 0.868545 0
58.0713,1.737,0.8685,,58.0713 0.8685 0
58.1216,1.73652,0.86826,,58.1216 0.86826 0
58.1218,1.73652,0.86826,,58.1218 0.86826 0
58.1342,1.73669,0.868345,,58.1342 0.868345 0
58.1857,1.73743,0.868715,,58.1857 0.868715 0
58.1909,1.73752,0.86876,,58.1909 0.86876 0
58.2232,1.73761,0.868805,,58.2232 0.868805 0
58.2397,1.73729,0.868645,,58.2397 0.868645 0
58.2738,1.73531,0.867655,,58.2738 0.867655 0
58.3178,1.73272,0.86636,,58.3178 0.86636 0
58.3696,1.72852,0.86426,,58.3696 0.86426 0
58.3932,1.72679,0.863395,,58.3932 0.863395 0
58.3932,1.72678,0.86339,,58.3932 0.86339 0
58.3951,1.72662,0.86331,,58.3951 0.86331 0
58.4232,1.72459,0.862295,,58.4232 0.862295 0
58.4352,1.72367,0.861835,,58.4352 0.861835 0
58.4555,1.72207,0.861035,,58.4555 0.861035 0
58.4722,1.72068,0.86034,,58.4722 0.86034 0
58.5118,1.71742,0.85871,,58.5118 0.85871 0
58.5118,1.71742,0.85871,,58.5118 0.85871 0
58.5169,1.7169,0.85845,,58.5169 0.85845 0
58.553,1.71374,0.85687,,58.553 0.85687 0
58.5733,1.7114,0.8557,,58.5733 0.8557 0
58.5733,1.71139,0.855695,,58.5733 0.855695 0
58.5759,1.71102,0.85551,,58.5759 0.85551 0
58.6506,1.70441,0.852205,,58.6506 0.852205 0
58.6566,1.70405,0.852025,,58.6566 0.852025 0
58.701,1.70038,0.85019,,58.701 0.85019 0
58.7082,1.69962,0.84981,,58.7082 0.84981 0
58.7106,1.69924,0.84962,,58.7106 0.84962 0
58.773,1.68952,0.84476,,58.773 0.84476 0
58.7739,1.68941,0.844705,,58.7739 0.844705 0
58.8068,1.68531,0.842655,,58.8068 0.842655 0
58.8367,1.68116,0.84058,,58.8367 0.84058 0
58.8744,1.67672,0.83836,,58.8744 0.83836 0
58.9282,1.66929,0.834645,,58.9282 0.834645 0
58.9359,1.6681,0.83405,,58.9359 0.83405 0
58.9894,1.66038,0.83019,,58.9894 0.83019 0
59.0297,1.65353,0.826765,,59.0297 0.826765 0
59.0898,1.64583,0.822915,,59.0898 0.822915 0
59.0938,1.64529,0.822645,,59.0938 0.822645 0
59.157,1.63725,0.818625,,59.157 0.818625 0
59.1647,1.63625,0.818125,,59.1647 0.818125 0
59.1698,1.63549,0.817745,,59.1698 0.817745 0
59.2052,1.63093,0.815465,,59.2052 0.815465 0
59.2231,1.62808,0.81404,,59.2231 0.81404 0
59.237,1.62597,0.812985,,59.237 0.812985 0
59.2762,1.62112,0.81056,,59.2762 0.81056 0
59.3126,1.61669,0.808345,,59.3126 0.808345 0
59.3749,1.61207,0.806035,,59.3749 0.806035 0
59.3782,1.61187,0.805935,,59.3782 0.805935 0
59.3931,1.61032,0.80516,,59.3931 0.80516 0
59.4265,1.60742,0.80371,,59.4265 0.80371 0
59.4454,1.60596,0.80298,,59.4454 0.80298 0
59.4851,1.60256,0.80128,,59.4851 0.80128 0
59.4856,1.60251,0.801255,,59.4856 0.801255 0
59.5599,1.59445,0.797225,,59.5599 0.797225 0
59.5758,1.59332,0.79666,,59.5758 0.79666 0
59.5828,1.5927,0.79635,,59.5828 0.79635 0
59.6251,1.58967,0.794835,,59.6251 0.794835 0
59.659,1.58709,0.793545,,59.659 0.793545 0
59.6747,1.58557,0.792785,,59.6747 0.792785 0
59.7158,1.58009,0.790045,,59.7158 0.790045 0
59.7466,1.57706,0.78853,,59.7466 0.78853 0
59.7508,1.57659,0.788295,,59.7508 0.788295 0
59.7989,1.57113,0.785565,,59.7989 0.785565 0
59.8281,1.56895,0.784475,,59.8281 0.784475 0
59.8438,1.56746,0.78373,,59.8438 0.78373 0
59.8741,1.56385,0.781925,,59.8741 0.781925 0
59.9073,1.55968,0.77984,,59.9073 0.77984 0
59.9081,1.55957,0.779785,,59.9081 0.779785 0
59.9464,1.55462,0.77731,,59.9464 0.77731 0
60.0179,1.54258,0.77129,,60.0179 0.77129 0
60.0312,1.54065,0.770325,,60.0312 0.770325 0
60.0312,1.54065,0.770325,,60.0312 0.770325 0
60.0356,1.54001,0.770005,,60.0356 0.770005 0
60.0818,1.53284,0.76642,,60.0818 0.76642 0
60.1002,1.53013,0.765065,,60.1002 0.765065 0
60.1358,1.52475,0.762375,,60.1358 0.762375 0
60.17,1.51867,0.759335,,60.17 0.759335 0
60.1765,1.51733,0.758665,,60.1765 0.758665 0
60.2329,1.50617,0.753085,,60.2329 0.753085 0
60.2421,1.50471,0.752355,,60.2421 0.752355 0
60.3097,1.49419,0.747095,,60.3097 0.747095 0
60.3126,1.49379,0.746895,,60.3126 0.746895 0
60.3669,1.48487,0.742435,,60.3669 0.742435 0
60.3767,1.48322,0.74161,,60.3767 0.74161 0
60.4152,1.47658,0.73829,,60.4152 0.73829 0
60.4267,1.47428,0.73714,,60.4267 0.73714 0
60.4403,1.47125,0.735625,,60.4403 0.735625 0
60.5156,1.45675,0.728375,,60.5156 0.728375 0
60.5173,1.45659,0.728295,,60.5173 0.728295 0
60.5424,1.45301,0.726505,,60.5424 0.726505 0
60.5442,1.45262,0.72631,,60.5442 0.72631 0
60.6063,1.43937,0.719685,,60.6063 0.719685 0
60.6088,1.43887,0.719435,,60.6088 0.719435 0
60.6621,1.4271,0.71355,,60.6621 0.71355 0
60.6997,1.4181,0.70905,,60.6997 0.70905 0
60.7096,1.41586,0.70793,,60.7096 0.70793 0
60.7448,1.40866,0.70433,,60.7448 0.70433 0
60.7859,1.40132,0.70066,,60.7859 0.70066 0
60.7934,1.39987,0.699935,,60.7934 0.699935 0
60.8048,1.3977,0.69885,,60.8048 0.69885 0
60.8512,1.38952,0.69476,,60.8512 0.69476 0
60.8636,1.38729,0.693645,,60.8636 0.693645 0
60.943,1.36922,0.68461,,60.943 0.68461 0
60.9906,1.36083,0.680415,,60.9906 0.680415 0
60.9936,1.36024,0.68012,,60.9936 0.68012 0
61.0396,1.35089,0.675445,,61.0396 0.675445 0
61.0701,1.34536,0.67268,,61.0701 0.67268 0
61.1096,1.33916,0.66958,,61.1096 0.66958 0
61.1136,1.33853,0.669265,,61.1136 0.669265 0
61.1254,1.33628,0.66814,,61.1254 0.66814 0
61.16,1.33005,0.665025,,61.16 0.665025 0
61.2024,1.32444,0.66222,,61.2024 0.66222 0
61.2067,1.3238,0.6619,,61.2067 0.6619 0
61.2616,1.31562,0.65781,,61.2616 0.65781 0
61.3273,1.30922,0.65461,,61.3273 0.65461 0
61.3511,1.30813,0.654065,,61.3511 0.654065 0
61.3595,1.30771,0.653855,,61.3595 0.653855 0
61.3889,1.30765,0.653825,,61.3889 0.653825 0
61.3892,1.30763,0.653815,,61.3892 0.653815 0
61.4233,1.30628,0.65314,,61.4233 0.65314 0
61.4429,1.30457,0.652285,,61.4429 0.652285 0
61.451,1.3033,0.65165,,61.451 0.65165 0
61.4919,1.29963,0.649815,,61.4919 0.649815 0
61.5376,1.29646,0.64823,,61.5376 0.64823 0
61.5659,1.29602,0.64801,,61.5659 0.64801 0
61.5912,1.29573,0.647865,,61.5912 0.647865 0
61.6324,1.29342,0.64671,,61.6324 0.64671 0
61.6528,1.29287,0.646435,,61.6528 0.646435 0
61.6769,1.29188,0.64594,,61.6769 0.64594 0
61.7131,1.29059,0.645295,,61.7131 0.645295 0
61.7312,1.28958,0.64479,,61.7312 0.64479 0
61.7706,1.28753,0.643765,,61.7706 0.643765 0
61.8446,1.28429,0.642145,,61.8446 0.642145 0
61.9074,1.28404,0.64202,,61.9074 0.64202 0
61.9114,1.28411,0.642055,,61.9114 0.642055 0
61.9431,1.28366,0.64183,,61.9431 0.64183 0
61.9495,1.28362,0.64181,,61.9495 0.64181 0
61.9507,1.28362,0.64181,,61.9507 0.64181 0
61.9813,1.2833,0.64165,,61.9813 0.64165 0
61.9912,1.28305,0.641525,,61.9912 0.641525 0
62.0111,1.28234,0.64117,,62.0111 0.64117 0
62.0818,1.28252,0.64126,,62.0818 0.64126 0
62.1035,1.28424,0.64212,,62.1035 0.64212 0
62.1276,1.28588,0.64294,,62.1276 0.64294 0
62.135,1.28604,0.64302,,62.135 0.64302 0
62.1439,1.28614,0.64307,,62.1439 0.64307 0
62.1654,1.28563,0.642815,,62.1654 0.642815 0
62.1845,1.28518,0.64259,,62.1845 0.64259 0
62.2362,1.28529,0.642645,,62.2362 0.642645 0
62.2467,1.28537,0.642685,,62.2467 0.642685 0
62.3024,1.28563,0.642815,,62.3024 0.642815 0
62.3479,1.28621,0.643105,,62.3479 0.643105 0
62.3516,1.28625,0.643125,,62.3516 0.643125 0
62.3861,1.28538,0.64269,,62.3861 0.64269 0
62.433,1.28685,0.643425,,62.433 0.643425 0
62.4424,1.28676,0.64338,,62.4424 0.64338 0
62.4889,1.28667,0.643335,,62.4889 0.643335 0
62.489,1.28667,0.643335,,62.489 0.643335 0
62.5085,1.28684,0.64342,,62.5085 0.64342 0
62.5087,1.28683,0.643415,,62.5087 0.643415 0
62.5161,1.28644,0.64322,,62.5161 0.64322 0
62.577,1.28548,0.64274,,62.577 0.64274 0
62.64,1.28057,0.640285,,62.64 0.640285 0
62.6401,1.28056,0.64028,,62.6401 0.64028 0
62.6431,1.28043,0.640215,,62.6431 0.640215 0
62.6463,1.28014,0.64007,,62.6463 0.64007 0
62.6966,1.27783,0.638915,,62.6966 0.638915 0
62.6966,1.27783,0.638915,,62.6966 0.638915 0
62.7023,1.27776,0.63888,,62.7023 0.63888 0
62.7341,1.27601,0.638005,,62.7341 0.638005 0
62.7543,1.27414,0.63707,,62.7543 0.63707 0
62.8022,1.26798,0.63399,,62.8022 0.63399 0
62.8039,1.26772,0.63386,,62.8039 0.63386 0
62.8478,1.26044,0.63022,,62.8478 0.63022 0
62.8908,1.25558,0.62779,,62.8908 0.62779 0
62.8909,1.25558,0.62779,,62.8909 0.62779 0
62.907,1.25411,0.627055,,62.907 0.627055 0
62.9176,1.25258,0.62629,,62.9176 0.62629 0
62.9642,1.24672,0.62336,,62.9642 0.62336 0
62.9798,1.24375,0.621875,,62.9798 0.621875 0
63.0209,1.23661,0.618305,,63.0209 0.618305 0
63.0496,1.23299,0.616495,,63.0496 0.616495 0
63.0504,1.23286,0.61643,,63.0504 0.61643 0
63.0581,1.2313,0.61565,,63.0581 0.61565 0
63.1028,1.22408,0.61204,,63.1028 0.61204 0
63.1062,1.2235,0.61175,,63.1062 0.61175 0
63.1591,1.21352,0.60676,,63.1591 0.60676 0
63.1597,1.21342,0.60671,,63.1597 0.60671 0
63.1851,1.2093,0.60465,,63.1851 0.60465 0
63.22,1.20501,0.602505,,63.22 0.602505 0
63.2284,1.20398,0.60199,,63.2284 0.60199 0
63.2685,1.19882,0.59941,,63.2685 0.59941 0
63.2783,1.19754,0.59877,,63.2783 0.59877 0
63.2783,1.19753,0.598765,,63.2783 0.598765 0
63.2932,1.19469,0.597345,,63.2932 0.597345 0
63.3118,1.19077,0.595385,,63.3118 0.595385 0
63.3418,1.18263,0.591315,,63.3418 0.591315 0
63.3614,1.1775,0.58875,,63.3614 0.58875 0
63.4129,1.16571,0.582855,,63.4129 0.582855 0
63.4209,1.16397,0.581985,,63.4209 0.581985 0
63.4302,1.16151,0.580755,,63.4302 0.580755 0
63.4324,1.16087,0.580435,,63.4324 0.580435 0
63.4532,1.15493,0.577465,,63.4532 0.577465 0
63.4698,1.1505,0.57525,,63.4698 0.57525 0
63.4766,1.14849,0.574245,,63.4766 0.574245 0
63.5015,1.14093,0.570465,,63.5015 0.570465 0
63.5295,1.13195,0.565975,,63.5295 0.565975 0
63.531,1.13145,0.565725,,63.531 0.565725 0
63.5323,1.131,0.5655,,63.5323 0.5655 0
63.625,1.10529,0.552645,,63.625 0.552645 0
63.6344,1.10368,0.55184,,63.6344 0.55184 0
63.6376,1.10281,0.551405,,63.6376 0.551405 0
63.6737,1.09311,0.546555,,63.6737 0.546555 0
63.6762,1.09245,0.546225,,63.6762 0.546225 0
63.7175,1.08116,0.54058,,63.7175 0.54058 0
63.7275,1.07858,0.53929,,63.7275 0.53929 0
63.756,1.07105,0.535525,,63.756 0.535525 0
63.7689,1.06807,0.534035,,63.7689 0.534035 0
63.7716,1.06748,0.53374,,63.7716 0.53374 0
63.8066,1.06147,0.530735,,63.8066 0.530735 0
63.8435,1.0573,0.52865,,63.8435 0.52865 0
63.852,1.05599,0.527995,,63.852 0.527995 0
63.8762,1.05158,0.52579,,63.8762 0.52579 0
63.891,1.04936,0.52468,,63.891 0.52468 0
63.9214,1.04327,0.521635,,63.9214 0.521635 0
63.9445,1.03948,0.51974,,63.9445 0.51974 0
63.9457,1.03932,0.51966,,63.9457 0.51966 0
63.9872,1.03227,0.516135,,63.9872 0.516135 0
63.9976,1.02994,0.51497,,63.9976 0.51497 0
64.0089,1.02755,0.513775,,64.0089 0.513775 0
64.0347,1.0221,0.51105,,64.0347 0.51105 0
64.0377,1.02141,0.510705,,64.0377 0.510705 0
64.0809,1.01188,0.50594,,64.0809 0.50594 0
64.088,1.01085,0.505425,,64.088 0.505425 0
64.1303,1.00408,0.50204,,64.1303 0.50204 0
64.1338,1.00375,0.501875,,64.1338 0.501875 0
64.1543,1.00236,0.50118,,64.1543 0.50118 0
64.1586,1.00184,0.50092,,64.1586 0.50092 0
64.1639,1.00123,0.500615,,64.1639 0.500615 0
64.1844,0.998878,0.499439,,64.1844 0.499439 0
64.2043,0.996026,0.498013,,64.2043 0.498013 0
64.2202,0.994263,0.4971315,,64.2202 0.4971315 0
64.2378,0.992122,0.496061,,64.2378 0.496061 0
64.26,0.98894,0.49447,,64.26 0.49447 0
64.2933,0.983599,0.4917995,,64.2933 0.4917995 0
64.3567,0.97952,0.48976,,64.3567 0.48976 0
64.3843,0.98144,0.49072,,64.3843 0.49072 0
64.4008,0.981948,0.490974,,64.4008 0.490974 0
64.4154,0.982271,0.4911355,,64.4154 0.4911355 0
64.4364,0.982669,0.4913345,,64.4364 0.4913345 0
64.467,0.98454,0.49227,,64.467 0.49227 0
64.4924,0.988034,0.494017,,64.4924 0.494017 0
64.5405,0.996484,0.498242,,64.5405 0.498242 0
64.5412,0.996617,0.4983085,,64.5412 0.4983085 0
64.5729,1.00247,0.501235,,64.5729 0.501235 0
64.5945,1.00712,0.50356,,64.5945 0.50356 0
64.6248,1.01114,0.50557,,64.6248 0.50557 0
64.6352,1.01239,0.506195,,64.6352 0.506195 0
64.6396,1.01272,0.50636,,64.6396 0.50636 0
64.6805,1.01592,0.50796,,64.6805 0.50796 0
64.6861,1.01654,0.50827,,64.6861 0.50827 0
64.7013,1.01753,0.508765,,64.7013 0.508765 0
64.7229,1.01911,0.509555,,64.7229 0.509555 0
64.7242,1.01923,0.509615,,64.7242 0.509615 0
64.7371,1.02013,0.510065,,64.7371 0.510065 0
64.7525,1.02094,0.51047,,64.7525 0.51047 0
64.8027,1.02858,0.51429,,64.8027 0.51429 0
64.8221,1.03219,0.516095,,64.8221 0.516095 0
64.8239,1.03267,0.516335,,64.8239 0.516335 0
64.8397,1.03688,0.51844,,64.8397 0.51844 0
64.842,1.03752,0.51876,,64.842 0.51876 0
64.8774,1.04768,0.52384,,64.8774 0.52384 0
64.8944,1.05311,0.526555,,64.8944 0.526555 0
64.897,1.05397,0.526985,,64.897 0.526985 0
64.948,1.06725,0.533625,,64.948 0.533625 0
64.9697,1.07376,0.53688,,64.9697 0.53688 0
64.9807,1.07629,0.538145,,64.9807 0.538145 0
65.0004,1.081,0.5405,,65.0004 0.5405 0
65.0079,1.0827,0.54135,,65.0079 0.54135 0
65.0148,1.08408,0.54204,,65.0148 0.54204 0
65.0452,1.09048,0.54524,,65.0452 0.54524 0
65.0452,1.09048,0.54524,,65.0452 0.54524 0
65.0459,1.09065,0.545325,,65.0459 0.545325 0
65.0511,1.09163,0.545815,,65.0511 0.545815 0
65.0511,1.09163,0.545815,,65.0511 0.545815 0
65.0521,1.09173,0.545865,,65.0521 0.545865 0
65.0787,1.09424,0.54712,,65.0787 0.54712 0
65.0804,1.0944,0.5472,,65.0804 0.5472 0
65.0893,1.09498,0.54749,,65.0893 0.54749 0
65.0992,1.09551,0.547755,,65.0992 0.547755 0
65.1495,1.10087,0.550435,,65.1495 0.550435 0
65.1496,1.10089,0.550445,,65.1496 0.550445 0
65.1747,1.10545,0.552725,,65.1747 0.552725 0
