"Distance","Diameter","RAS_R","RAS_A","RAS_S"
18.5523,2.55838,-34.633,455.077,178.252
18.5551,2.55864,-34.6353,455.076,178.254
18.5894,2.56246,-34.6628,455.064,178.27
18.6185,2.5654,-34.6857,455.054,178.285
18.6552,2.57,-34.7153,455.042,178.303
18.6602,2.56997,-34.7193,455.04,178.305
18.7131,2.57115,-34.7614,455.023,178.332
18.7347,2.57025,-34.7787,455.015,178.342
18.7561,2.56944,-34.7959,455.009,178.354
18.7669,2.56864,-34.8041,455.007,178.36
18.7903,2.56538,-34.8223,455.003,178.375
18.8406,2.55241,-34.8616,454.986,178.401
18.8444,2.5509,-34.8646,454.984,178.402
18.9267,2.52244,-34.9313,454.954,178.44
18.9752,2.50689,-34.9716,454.937,178.46
19.0234,2.4888,-35.011,454.914,178.477
19.0559,2.47636,-35.0376,454.9,178.489
19.0589,2.47523,-35.0399,454.899,178.49
19.0984,2.45877,-35.0721,454.885,178.508
19.111,2.45304,-35.0822,454.879,178.513
19.1163,2.45048,-35.0867,454.877,178.515
19.3108,2.36551,-35.2521,454.822,178.602
19.3896,2.34364,-35.3197,454.795,178.632
19.441,2.32997,-35.3632,454.775,178.65
19.4749,2.31976,-35.3916,454.76,178.662
19.5507,2.29317,-35.4562,454.733,178.69
19.5603,2.29037,-35.4643,454.729,178.694
19.6056,2.27675,-35.5034,454.713,178.71
19.6962,2.25826,-35.5812,454.678,178.741
19.6999,2.25757,-35.5844,454.677,178.742
19.7277,2.25142,-35.6086,454.668,178.752
19.7951,2.23585,-35.6678,454.642,178.772
19.9428,2.21238,-35.7982,454.596,178.823
19.9719,2.2112,-35.8238,454.586,178.834
19.9793,2.21066,-35.8304,454.584,178.836
20.0304,2.20619,-35.8753,454.568,178.854
20.0618,2.20378,-35.9034,454.559,178.865
20.1187,2.20006,-35.9551,454.543,178.883
20.1939,2.19832,-36.0223,454.52,178.908
20.2129,2.19828,-36.0396,454.515,178.914
20.232,2.19746,-36.0568,454.509,178.919
20.3412,2.20032,-36.1535,454.474,178.956
20.4116,2.2082,-36.217,454.456,178.98
20.4256,2.20987,-36.23,454.452,178.984
20.4649,2.21458,-36.2663,454.443,178.996
20.5046,2.22122,-36.3032,454.435,179.008
20.5471,2.22628,-36.3424,454.429,179.023
20.5774,2.22996,-36.3705,454.424,179.034
