Distance,Diameter
34.724,1.88858
34.7454,1.88675
34.7889,1.8831
34.7897,1.8831
34.8947,1.88196
34.9318,1.88617
34.961,1.89067
34.9934,1.89601
35.0004,1.89718
35.0384,1.90212
35.0573,1.90325
35.1145,1.90717
35.1815,1.91583
35.2036,1.91991
35.2294,1.92494
35.2863,1.93822
35.293,1.93989
35.3143,1.94433
35.3247,1.94647
35.346,1.95031
35.3859,1.95696
35.386,1.95699
35.4163,1.96226
35.4166,1.96232
35.4488,1.96949
35.4488,1.96949
35.454,1.97071
35.4646,1.97265
35.525,1.98482
35.5359,1.98684
35.536,1.98686
35.5401,1.98743
35.5401,1.98744
35.5626,1.99026
35.601,1.99463
35.6124,1.99631
35.66,2.00459
35.6836,2.00895
35.7159,2.01395
35.7517,2.01957
35.7729,2.0217
35.7889,2.02212
35.7963,2.0222
35.8196,2.02145
35.8293,2.02048
35.8797,2.0124
35.9208,2.00678
36.0435,1.98811
36.0529,1.98685
36.1034,1.97349
36.1128,1.97133
36.1699,1.9556
36.173,1.95515
36.3795,1.90831
36.435,1.89931
36.4445,1.89761
36.5034,1.88669
36.5191,1.88393
36.566,1.87583
36.6613,1.86344
36.6681,1.86294
36.6794,1.86184
36.7315,1.85776
36.7333,1.85758
36.7372,1.85698
36.7399,1.85655
36.7891,1.84892
36.8015,1.84714
36.8993,1.83884
36.9031,1.83874
36.9471,1.83757
36.9481,1.83754
36.9546,1.83679
36.9801,1.83382
36.9896,1.83265
37.0322,1.82752
37.0829,1.82066
37.0857,1.82036
37.1018,1.81859
37.1065,1.8179
37.1224,1.81458
37.1627,1.80705
37.1627,1.80704
37.1639,1.80686
37.1884,1.80204
37.232,1.79413
37.2658,1.7867
37.2851,1.78217
37.2933,1.78014
37.3468,1.76718
37.3671,1.76265
37.3845,1.75854
37.391,1.75685
37.4164,1.74969
37.4355,1.74393
37.4556,1.73755
37.4633,1.73491
37.5134,1.71782
37.5672,1.70001
37.6245,1.68405
37.635,1.68102
37.6352,1.68095
37.644,1.67803
37.684,1.66449
37.6845,1.66435
37.7052,1.65703
37.7309,1.64776
37.7606,1.63795
37.8111,1.62393
37.8455,1.61502
37.8826,1.60738
37.9368,1.59617
37.9407,1.59539
37.9534,1.5916
38.0695,1.56164
38.1334,1.54793
38.1409,1.54638
38.2101,1.53535
38.2637,1.53074
38.2771,1.53026
38.3335,1.53007
38.3336,1.53007
38.3361,1.53008
38.3708,1.52916
38.3708,1.52916
38.3792,1.52888
38.4208,1.52614
38.4427,1.52447
38.5316,1.52162
38.5649,1.52358
38.5967,1.52565
38.5972,1.5257
38.6103,1.52671
38.6246,1.52774
38.6595,1.52842
38.688,1.5289
38.7575,1.52554
38.7991,1.52603
38.845,1.52832
38.8966,1.53331
38.9121,1.53535
38.9128,1.53544
38.9301,1.53702
38.9487,1.53872
38.9659,1.53975
38.9773,1.5403
39.0153,1.54196
39.045,1.54452
39.0641,1.54594
39.0942,1.55069
39.1277,1.55606
39.1496,1.5609
39.1685,1.56445
39.1782,1.56568
39.2091,1.57019
39.2155,1.5709
39.2471,1.57396
39.2545,1.57466
39.3012,1.57974
39.3159,1.58165
39.3341,1.58411
39.3367,1.58441
39.3911,1.59027
39.4159,1.59371
39.4249,1.59492
39.4696,1.60148
39.4756,1.60256
39.5283,1.60878
39.5359,1.60981
39.6314,1.62683
39.6559,1.63307
39.6572,1.63339
39.6673,1.63604
39.6768,1.63815
39.7132,1.64425
39.7172,1.6449
39.7553,1.65026
39.7966,1.65712
39.797,1.65717
39.8478,1.664
39.8512,1.66448
39.8587,1.6657
39.8597,1.66584
39.8828,1.66842
39.9408,1.67725
39.9926,1.68813
40.0271,1.69736
40.0653,1.70689
40.0812,1.71096
40.0824,1.71125
40.1025,1.71468
40.1101,1.71608
40.1321,1.72021
40.1636,1.72411
40.1874,1.72828
40.2094,1.73176
40.2573,1.74002
40.2945,1.74512
40.3211,1.74795
40.3716,1.75517
40.3993,1.75594
40.4146,1.75588
40.4147,1.75587
40.4242,1.75569
40.4643,1.75546
40.4927,1.75453
40.5147,1.75464
40.5168,1.75461
40.5518,1.75417
40.5665,1.75367
40.5816,1.75299
40.6101,1.75184
40.6144,1.75166
40.6571,1.7491
40.6643,1.74899
40.7191,1.74394
40.7212,1.74364
40.7924,1.73631
40.813,1.73569
40.8463,1.73234
40.8641,1.73015
40.9606,1.71129
40.9698,1.70996
41.0158,1.70359
41.0158,1.70359
41.0159,1.70358
