"Distance","Diameter","RAS_R","RAS_A","RAS_S"
12.4786,1.66014,2.80719,-20.8306,-11.9143
12.49,1.66156,2.80029,-20.8281,-11.9055
12.4909,1.66166,2.79972,-20.8279,-11.9048
12.5232,1.665,2.78002,-20.822,-11.8799
12.5233,1.66501,2.77999,-20.822,-11.8799
12.532,1.66625,2.77429,-20.8205,-11.8735
12.5321,1.66626,2.77424,-20.8205,-11.8734
12.5521,1.66901,2.76154,-20.8166,-11.8585
12.5672,1.67122,2.75101,-20.8138,-11.8479
12.6161,1.6753,2.71382,-20.807,-11.8169
12.6262,1.67609,2.7058,-20.8055,-11.811
12.6262,1.67609,2.70577,-20.8055,-11.811
12.6315,1.67641,2.70158,-20.8048,-11.808
12.6549,1.67798,2.68332,-20.8017,-11.7935
12.6845,1.67999,2.66031,-20.797,-11.7755
12.6861,1.68012,2.65906,-20.7968,-11.7745
12.7244,1.68351,2.6296,-20.7918,-11.7506
12.742,1.68538,2.61576,-20.789,-11.74
12.7613,1.68694,2.60031,-20.7865,-11.7289
12.782,1.68807,2.58357,-20.7844,-11.7169
12.8039,1.68927,2.56557,-20.7816,-11.7046
12.8343,1.69111,2.54056,-20.7785,-11.6877
12.8466,1.69117,2.53003,-20.7774,-11.6815
12.8755,1.69075,2.50565,-20.7754,-11.666
12.9032,1.69044,2.48353,-20.7719,-11.6497
12.9363,1.69025,2.45565,-20.7693,-11.6321
12.9431,1.6902,2.44984,-20.7686,-11.6286
12.9638,1.69033,2.43325,-20.766,-11.6165
12.9881,1.69004,2.41339,-20.7639,-11.6027
13.0383,1.69063,2.37205,-20.7581,-11.5748
13.057,1.69005,2.35897,-20.7552,-11.5617
13.1159,1.68788,2.31634,-20.7483,-11.5217
13.1232,1.68781,2.3114,-20.7471,-11.5165
13.1503,1.68644,2.29228,-20.7439,-11.4976
13.2097,1.68537,2.24992,-20.735,-11.4568
13.2337,1.68573,2.23314,-20.7304,-11.4403
13.2691,1.68587,2.20815,-20.7251,-11.4158
13.2956,1.68618,2.18901,-20.7204,-11.398
13.329,1.68676,2.16474,-20.7153,-11.3757
13.332,1.68682,2.16248,-20.7149,-11.3737
13.3329,1.68682,2.16183,-20.7148,-11.3731
13.3352,1.68678,2.16023,-20.7145,-11.3715
13.3719,1.68507,2.13133,-20.7113,-11.3492
13.4268,1.68282,2.08918,-20.7028,-11.3149
13.4634,1.68219,2.05911,-20.6974,-11.2948
13.4954,1.6822,2.03392,-20.6913,-11.2761
13.5622,1.68251,1.98479,-20.6812,-11.2319
13.5733,1.683,1.97659,-20.6799,-11.2245
13.5917,1.68354,1.96166,-20.6784,-11.2139
13.6032,1.6837,1.95258,-20.6769,-11.207
13.6592,1.68576,1.91153,-20.6702,-11.1695
13.6704,1.68637,1.9032,-20.6687,-11.1622
13.6733,1.68647,1.90081,-20.6683,-11.1606
13.7319,1.68951,1.85485,-20.6586,-11.1257
13.7793,1.69221,1.81874,-20.6505,-11.096
13.7793,1.69222,1.8187,-20.6505,-11.096
13.7934,1.69384,1.80887,-20.6475,-11.0863
13.7935,1.69385,1.80884,-20.6475,-11.0863
13.7964,1.69425,1.80688,-20.6469,-11.0842
13.8011,1.69417,1.80341,-20.6461,-11.0811
13.8571,1.69431,1.76266,-20.6368,-11.0439
13.8574,1.69428,1.76241,-20.6367,-11.0437
13.9075,1.6926,1.72556,-20.6277,-11.011
13.9563,1.69415,1.69028,-20.6179,-10.9788
13.9727,1.69511,1.67847,-20.615,-10.9678
13.9865,1.69648,1.66878,-20.6125,-10.9582
13.9921,1.69709,1.66483,-20.6116,-10.9543
14.0001,1.69773,1.65907,-20.6102,-10.9489
14.0018,1.69777,1.65786,-20.61,-10.9479
14.0204,1.69793,1.6438,-20.607,-10.9361
